EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
 49NZ20031209,     I03,535,1,9,12033,2,20031225,1733,-20.38,59.2275,4777,3999.5,1.3718,34.718,2,34.7182,2,181.02,1,188.44,2,123.64,2,33.1,2,0.01,2,2.32,2,0.002,2,0.009,2,-999,9,2280.2,2,2379.4,2
 49NZ20031209,     I03,535,1,8,12032,2,20031225,1733,-20.38,59.2275,4777,4249.1,1.288,34.7157,2,-999,3,185.31,1,192.28,2,123.84,2,33.2,2,0.01,2,2.32,2,0.008,2,0.008,2,-999,9,2279,6,2379.4,2
 49NZ20031209,     I03,535,1,7,12031,2,20031225,1733,-20.38,59.2275,4777,4499.7,1.2329,34.7135,2,-999,3,189.13,1,195.36,2,124.1,2,33.02,2,0,2,2.32,2,0.011,2,0.015,2,-999,9,2274.8,2,2374.2,6
 49NZ20031209,     I03,535,1,22,12046,2,20031225,1733,-20.38,59.2275,4777,4499.8,1.2327,34.7134,2,34.7136,2,189.14,1,195.27,2,124.41,2,32.95,2,0.01,2,2.3,2,0.013,2,0.013,2,-999,9,2274.1,2,2374,2
 49NZ20031209,     I03,535,1,6,12030,2,20031225,1733,-20.38,59.2275,4777,4822.8,1.2365,34.7124,2,34.712,2,192.49,1,196.61,2,124.64,2,32.9,2,0,2,2.3,2,0.014,2,0.013,2,-999,9,2273.2,2,2370.7,2
 49NZ20031209,     I03,534,1,36,12024,2,20031225,2311,-20.3722,59.824,4160,9.9,27.1379,35.0291,2,35.0286,2,193.86,1,202.57,2,1.53,2,-0.01,2,0.01,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,35,12023,2,20031225,2311,-20.3722,59.824,4160,49.4,26.0911,34.9157,2,34.9161,2,197.41,1,206.38,2,1.62,2,-0.03,2,0.01,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,34,12022,2,20031225,2311,-20.3722,59.824,4160,101.6,23.2189,34.9271,2,34.9266,2,160.36,1,167.59,2,5.5,2,4.86,2,0.28,2,0.44,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,33,12015,2,20031225,2311,-20.3722,59.824,4160,148.8,21.0223,35.1277,2,35.1252,2,149.57,1,155.26,2,7.46,2,7.46,2,0.03,2,0.58,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,32,12020,2,20031225,2311,-20.3722,59.824,4160,199.1,18.1375,35.0856,2,-999,4,121.02,1,125.08,2,14.77,2,13.71,2,0.01,2,0.98,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,31,12019,2,20031225,2311,-20.3722,59.824,4160,250.4,17.8789,35.6065,2,35.6145,2,169.5,1,176.51,2,6.14,2,6.34,2,0.02,2,0.54,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,30,12018,2,20031225,2311,-20.3722,59.824,4160,300.2,16.4015,35.6355,2,35.6351,2,188.45,1,196.13,2,4.46,2,5.36,2,0.02,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,29,12021,2,20031225,2311,-20.3722,59.824,4160,399.8,13.5415,35.3364,2,35.322,2,209.23,1,218.25,2,3.47,2,8.09,2,0.02,2,0.67,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,28,12016,2,20031225,2311,-20.3722,59.824,4160,500.1,11.7902,35.0702,2,35.0645,2,202.75,1,210.46,2,6.62,2,12.66,2,0.01,2,0.95,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,27,12012,2,20031225,2311,-20.3722,59.824,4160,598.1,10.3583,34.8666,2,34.8593,2,210.6,1,218.78,2,6.74,2,15.34,2,0.01,2,1.1,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,26,12014,2,20031225,2311,-20.3722,59.824,4160,700.1,8.8015,34.6641,2,34.6641,2,203.44,1,211.59,2,10.33,2,19.89,2,0.01,2,1.38,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,25,12013,2,20031225,2311,-20.3722,59.824,4160,799.4,7.1024,34.5223,2,34.5221,2,183.99,1,191.41,2,20.96,2,25.83,2,0.01,2,1.77,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,24,12048,2,20031225,2311,-20.3722,59.824,4160,898.9,5.9841,34.4995,2,34.5006,2,163.79,1,169.89,2,36.51,2,29.92,2,0.01,2,2.07,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,23,12047,2,20031225,2311,-20.3722,59.824,4160,999.3,5.3796,34.5603,2,34.5601,2,134.86,1,139.87,2,56.35,2,33.01,2,0.01,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,22,12046,2,20031225,2311,-20.3722,59.824,4160,1200.6,4.3324,34.6306,2,34.6308,2,122.96,1,127.4,2,78.93,2,35.15,2,0.01,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,21,12045,2,20031225,2311,-20.3722,59.824,4160,1401.1,3.677,34.6621,2,34.6624,2,130.82,1,135.74,2,86.83,2,34.93,2,0.01,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,20,12044,2,20031225,2311,-20.3722,59.824,4160,1599.2,3.0524,34.69,2,34.6907,2,141.81,1,147.55,2,94.77,2,34.41,2,0.01,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,19,12043,2,20031225,2311,-20.3722,59.824,4160,1802.9,2.5467,34.7066,2,34.7072,2,152.7,1,159.38,2,100.47,2,33.79,2,0.01,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,18,12042,2,20031225,2311,-20.3722,59.824,4160,1999.9,2.3202,34.7171,2,34.7171,2,156.57,1,163.56,2,105.1,2,33.72,2,0.01,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,17,12041,2,20031225,2311,-20.3722,59.824,4160,2200.5,2.1222,34.7232,2,34.7232,2,159.38,1,166.33,2,110.21,2,33.61,2,0.01,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,16,12040,2,20031225,2311,-20.3722,59.824,4160,2399.4,1.957,34.7263,2,34.7262,2,161.9,1,169.35,2,114.26,2,33.63,2,0.01,2,2.35,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,15,12039,2,20031225,2311,-20.3722,59.824,4160,2601.3,1.8782,34.7252,2,34.7257,2,164.88,1,171.91,2,115.12,2,33.54,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,14,12038,2,20031225,2311,-20.3722,59.824,4160,2799.6,1.8261,34.7275,2,34.7273,2,164.73,1,171.83,2,117.9,2,33.64,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,13,12037,2,20031225,2311,-20.3722,59.824,4160,3003.6,1.7238,34.7271,2,34.7268,2,167.03,1,174.07,2,120.41,2,33.68,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,12,12036,2,20031225,2311,-20.3722,59.824,4160,3249.7,1.5724,34.724,2,34.7243,2,172.26,1,179.21,2,121.86,2,33.51,2,0.01,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,11,12035,2,20031225,2311,-20.3722,59.824,4160,3501.2,1.4984,34.7227,2,34.7223,2,175.25,1,181.75,2,122.84,2,33.38,2,0.01,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,10,12034,2,20031225,2311,-20.3722,59.824,4160,3752.2,1.4391,34.7205,2,34.7205,2,179.04,1,184.98,2,123.1,2,33.32,2,0.01,2,2.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,9,12033,2,20031225,2311,-20.3722,59.824,4160,3998.4,1.4334,34.7196,2,34.7198,2,181.02,1,186.16,2,123.13,2,33.31,2,0.01,2,2.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,534,1,8,12032,2,20031225,2311,-20.3722,59.824,4160,4173.7,1.4126,34.7187,2,34.7187,2,183.58,1,187.55,2,123.39,2,33.24,2,0.01,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,533,1,36,12024,2,20031226,503,-20.36,60.3762,3902,10.5,27.0935,35.0091,2,35.0091,2,194.28,1,203.02,2,1.58,2,0.04,2,0.01,2,0.13,2,1.625,2,1.018,2,-999,9,1965,2,2287.2,2
 49NZ20031209,     I03,533,1,35,12023,2,20031226,503,-20.36,60.3762,3902,50.1,25.7137,34.9042,2,34.9047,2,197.23,1,206.23,2,1.83,2,0.02,2,0.01,2,0.13,2,1.691,2,1.054,2,-999,9,1966.9,6,2282.9,2
 49NZ20031209,     I03,533,1,34,12022,2,20031226,503,-20.36,60.3762,3902,99.8,24.3529,34.8626,2,34.8615,2,190.48,1,198.59,2,2.8,2,0.92,2,0.15,2,0.19,2,1.769,2,1.086,2,-999,9,1979.4,2,2281.2,6
 49NZ20031209,     I03,533,1,33,12015,2,20031226,503,-20.36,60.3762,3902,150,20.5139,35.057,2,-999,3,141.2,1,146.32,2,9.21,2,8.98,2,0.03,2,0.69,2,1.769,2,1.062,2,-999,9,2064.8,2,2294.8,2
 49NZ20031209,     I03,533,1,32,12020,3,20031226,503,-20.36,60.3762,3902,200.2,19.7815,35.6911,2,35.6949,2,186.09,1,193.87,2,2.91,2,2.51,2,0.02,2,0.28,2,2.149,2,1.259,2,-999,9,2061.1,2,2331,2
 49NZ20031209,     I03,533,1,31,12019,2,20031226,503,-20.36,60.3762,3902,249.5,18.1199,35.7452,2,35.7453,2,184.33,1,191.82,2,3.72,2,3.92,2,0.02,2,0.38,2,2.269,6,1.314,6,-999,9,2087.3,2,2335.7,2
 49NZ20031209,     I03,533,1,30,12018,2,20031226,503,-20.36,60.3762,3902,301.4,16.346,35.6342,2,35.633,2,188.49,1,195.69,2,4.57,2,5.38,2,0.01,2,0.5,2,2.452,2,1.378,2,-999,9,2101.5,2,2330.9,2
 49NZ20031209,     I03,533,1,29,12021,2,20031226,503,-20.36,60.3762,3902,402.4,13.7725,35.3693,2,35.3705,2,209.43,1,217,2,3.13,2,7.34,2,0.01,2,0.61,2,2.866,2,1.556,2,-999,9,2108.3,2,2317.7,2
 49NZ20031209,     I03,533,1,28,12016,2,20031226,503,-20.36,60.3762,3902,501.6,11.9283,35.1014,2,35.101,2,221.06,1,229.6,2,3.21,2,10.33,2,0.01,2,0.79,2,3.115,2,1.661,2,-999,9,2112.3,2,2306.1,2
 49NZ20031209,     I03,533,1,27,12012,2,20031226,503,-20.36,60.3762,3902,602.6,10.4,34.8677,2,34.8692,2,219.39,1,228.08,2,4.72,2,14.09,2,0.01,2,1.03,2,3.097,2,1.592,2,-999,9,2120.9,2,2295.9,2
 49NZ20031209,     I03,533,1,26,12014,2,20031226,503,-20.36,60.3762,3902,701.8,9.0872,34.6876,2,34.6887,2,211.86,1,220.06,2,7.72,2,18.31,2,0.01,2,1.28,2,2.673,2,1.329,2,-999,9,2134.6,6,2286.5,2
 49NZ20031209,     I03,533,1,25,12013,2,20031226,503,-20.36,60.3762,3902,800.9,7.1497,34.5239,2,34.5255,2,185.06,1,192.65,2,19.98,2,25.42,2,0.01,2,1.76,2,1.333,2,0.709,2,-999,9,2170.7,2,2291.1,6
 49NZ20031209,     I03,533,1,24,12048,2,20031226,503,-20.36,60.3762,3902,902.7,5.8716,34.5084,2,34.5085,2,159.02,1,165.21,2,39.22,2,30.4,2,0.01,2,2.12,2,0.514,2,0.303,2,-999,9,2208.8,2,2308,2
 49NZ20031209,     I03,533,1,23,12047,2,20031226,503,-20.36,60.3762,3902,1002.3,4.9949,34.553,2,34.5541,2,136.49,1,141.17,2,60.06,2,33.56,2,0.01,2,2.38,2,0.187,6,0.105,6,-999,9,2245.5,2,2322,2
 49NZ20031209,     I03,533,1,22,12046,2,20031226,503,-20.36,60.3762,3902,1202.3,4.1755,34.6336,2,34.6332,2,126.02,1,130.44,2,79.67,2,35,2,0,2,2.5,2,0.035,2,0.023,2,-999,9,2270.9,2,2344.5,2
 49NZ20031209,     I03,533,1,1,12025,2,20031226,503,-20.36,60.3762,3902,1403.1,3.5497,34.6767,2,34.6762,2,131.67,1,136.26,2,90.14,2,34.87,2,0.01,2,2.49,2,0.007,2,0.005,2,-999,9,2277.5,2,2355.6,2
 49NZ20031209,     I03,533,1,20,12044,2,20031226,503,-20.36,60.3762,3902,1600.6,2.9677,34.6907,2,34.6907,2,144.29,1,149.83,2,94.72,2,34.23,2,0.01,2,2.43,2,0.007,2,0.004,2,-999,9,2277.1,2,2359.4,2
 49NZ20031209,     I03,533,1,19,12043,2,20031226,503,-20.36,60.3762,3902,1800.6,2.5796,34.7066,2,34.7067,2,152.1,1,158.35,2,100.39,2,33.82,2,0.01,2,2.39,2,-0.002,2,-0.004,2,-999,9,2281.4,2,2368,2
 49NZ20031209,     I03,533,1,18,12042,2,20031226,503,-20.36,60.3762,3902,2001.5,2.2749,34.7186,2,34.7188,2,156.63,1,163.23,2,107.22,2,33.7,2,0.01,2,2.38,2,-0.003,2,0,2,-999,9,2283.9,2,2373.1,2
 49NZ20031209,     I03,533,1,17,12041,2,20031226,503,-20.36,60.3762,3902,2200.9,2.0888,34.7228,2,34.7229,2,160.45,1,167.26,2,110.41,2,33.58,2,0,2,2.36,2,0.006,2,0.002,2,-999,9,2285.1,2,2377.6,2
 49NZ20031209,     I03,533,1,16,12040,2,20031226,503,-20.36,60.3762,3902,2399.8,1.9405,34.7243,2,34.7235,2,164.14,1,171.31,2,112.87,2,33.5,2,0.01,2,2.35,2,0.002,2,0.001,2,-999,9,2285.9,6,2379.3,2
 49NZ20031209,     I03,533,1,15,12039,2,20031226,503,-20.36,60.3762,3902,2599.4,1.8394,34.7259,2,34.726,2,165.7,1,172.5,2,115.75,2,33.51,2,0.01,2,2.35,2,-0.002,2,-0.002,2,-999,9,2286.6,2,2382.3,6
 49NZ20031209,     I03,533,1,14,12038,2,20031226,503,-20.36,60.3762,3902,2798.9,1.7756,34.7266,2,34.7264,2,166.91,1,173.7,2,117.97,2,33.51,2,0.01,2,2.35,2,-0.002,2,0.001,2,-999,9,2290,2,2382.1,2
 49NZ20031209,     I03,533,1,13,12037,2,20031226,503,-20.36,60.3762,3902,3000.4,1.7111,34.7254,2,34.7253,2,169.49,1,176.13,2,118.78,2,33.46,2,0,2,2.34,2,-0.005,2,0.002,2,-999,9,2287.5,2,2383.9,2
 49NZ20031209,     I03,533,1,12,12036,2,20031226,503,-20.36,60.3762,3902,3250.1,1.6607,34.727,2,34.727,2,169.46,1,175.56,2,121.75,2,33.58,2,0,2,2.34,2,0.001,2,0,2,-999,9,2291.3,2,2384.7,2
 49NZ20031209,     I03,533,1,11,12035,2,20031226,503,-20.36,60.3762,3902,3498.5,1.5314,34.7229,2,34.7233,2,175.57,1,181.57,2,122.29,2,33.34,2,0.01,2,2.33,2,0,2,0,2,-999,9,2286.6,2,2383.9,2
 49NZ20031209,     I03,533,1,21,12045,2,20031226,503,-20.36,60.3762,3902,3749.1,1.5051,34.7215,2,34.7207,2,178.12,1,183.43,2,122.25,2,33.32,2,0.01,2,2.33,2,-0.001,2,0,2,-999,9,2284.6,2,2381.2,2
 49NZ20031209,     I03,533,1,10,12034,2,20031226,503,-20.36,60.3762,3902,3749.4,1.503,34.7214,2,34.7217,2,178.26,1,183.35,2,122.89,2,33.26,2,0.01,2,2.33,2,0.002,2,0.001,2,-999,9,2285.6,2,2383.8,2
 49NZ20031209,     I03,533,1,9,12033,2,20031226,503,-20.36,60.3762,3902,3950.3,1.4445,34.72,2,34.72,2,181.48,1,185.64,2,123.23,2,33.24,2,0.01,2,2.33,2,0.002,2,-0.001,2,-999,9,2286.3,2,2379.4,2
 49NZ20031209,     I03,532,1,36,12024,2,20031228,15,-20.3562,61.0282,3777,8.1,26.8728,34.9738,2,34.9755,2,194.46,1,203.43,2,1.61,2,-0.01,2,0.01,2,0.15,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,35,12023,2,20031228,15,-20.3562,61.0282,3777,49.4,25.7833,35.0801,2,35.0856,2,202.39,1,211.76,2,1.86,2,-0.02,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,34,12022,2,20031228,15,-20.3562,61.0282,3777,100,22.0237,35.3335,2,35.3311,2,211.88,1,222.52,2,2.06,2,-0.02,2,0.01,2,-999,4,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,33,12015,2,20031228,15,-20.3562,61.0282,3777,150.7,20.3802,35.528,2,35.5256,2,177.49,1,184.78,2,3.82,2,3.5,2,0.05,2,0.38,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,32,12020,2,20031228,15,-20.3562,61.0282,3777,201.6,19.4666,35.6374,2,35.6374,2,174.1,1,181.08,2,4.4,2,4.36,2,0.03,2,0.43,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,31,12019,2,20031228,15,-20.3562,61.0282,3777,252.6,18.2218,35.7207,2,35.7188,2,180.73,1,187.33,2,4.24,2,4.37,2,0.02,2,0.45,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,30,12018,2,20031228,15,-20.3562,61.0282,3777,300.9,16.6186,35.6891,2,35.6888,2,195.53,1,203.25,2,3.25,2,4.02,2,0.02,2,0.44,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,29,12021,2,20031228,15,-20.3562,61.0282,3777,403.2,13.974,35.398,2,35.4004,2,207.06,1,214.79,2,3.25,2,7.07,2,0.01,2,0.63,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,28,12016,2,20031228,15,-20.3562,61.0282,3777,500,12.025,35.1169,2,35.1208,2,217.92,1,226.13,2,3.54,2,10.29,2,0.01,2,0.81,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,27,12012,2,20031228,15,-20.3562,61.0282,3777,601,10.4481,34.8782,2,34.8847,2,218.1,1,226.27,2,4.89,2,13.92,2,0.01,2,1.03,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,26,12014,2,20031228,15,-20.3562,61.0282,3777,702.5,8.6445,34.6446,2,34.6454,2,205.06,1,213.02,2,10.1,2,19.93,2,0.01,2,1.4,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,25,12013,2,20031228,15,-20.3562,61.0282,3777,801.1,7.4351,34.5518,2,34.5509,2,185.8,1,192.81,2,19.38,2,24.72,2,-0.01,2,1.71,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,24,12048,2,20031228,15,-20.3562,61.0282,3777,900.8,5.9521,34.4967,2,34.496,2,164.9,1,170.69,2,36.26,2,29.66,2,0.01,2,2.07,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,23,12047,2,20031228,15,-20.3562,61.0282,3777,999.9,5.1299,34.5128,2,34.5128,2,147.54,1,152.68,2,51.78,2,32.49,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,22,12046,2,20031228,15,-20.3562,61.0282,3777,1205.3,4.0096,34.6247,2,34.6226,2,128.67,1,133.11,2,79.49,2,34.77,2,0.01,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,21,12045,2,20031228,15,-20.3562,61.0282,3777,1402.6,3.4682,34.6662,2,34.6666,2,134.59,1,139.49,2,88.17,2,34.6,2,0.01,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,20,12044,2,20031228,15,-20.3562,61.0282,3777,1600.4,2.9557,34.6903,2,34.6904,2,144.8,1,150.24,2,94.33,2,34.05,2,0.01,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,19,12043,2,20031228,15,-20.3562,61.0282,3777,1801.3,2.5682,34.7071,2,34.7071,2,152.09,1,158.08,2,100.51,2,33.7,2,0.01,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,18,12042,2,20031228,15,-20.3562,61.0282,3777,2001.2,2.2567,34.7185,2,34.7183,2,157.98,1,164.45,2,105.95,2,33.41,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,17,12041,2,20031228,15,-20.3562,61.0282,3777,2200.9,2.0903,34.7223,2,34.722,2,161.26,1,167.92,2,109.4,2,33.39,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,16,12040,2,20031228,15,-20.3562,61.0282,3777,2400.3,1.9959,34.723,2,34.7231,2,163.82,1,-999,4,111.19,2,33.24,2,0.01,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,15,12039,2,20031228,15,-20.3562,61.0282,3777,2600.8,1.8759,34.7246,2,34.7244,2,166.25,1,173.01,2,113.96,2,33.19,2,0.01,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,14,12038,2,20031228,15,-20.3562,61.0282,3777,2800.2,1.8016,34.7266,2,34.7265,2,166.71,1,173.24,2,117.36,2,33.44,2,0.01,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,13,12037,2,20031228,15,-20.3562,61.0282,3777,2997.4,1.7047,34.7252,2,34.7253,2,169.82,1,176.26,2,118.85,2,33.33,2,0.01,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,12,12036,2,20031228,15,-20.3562,61.0282,3777,3250.4,1.5955,34.7233,2,34.7233,2,173.6,1,179.75,2,120.21,2,33.1,2,0.01,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,11,12035,2,20031228,15,-20.3562,61.0282,3777,3500.9,1.5595,34.7226,2,34.7228,2,175.78,1,181.35,2,121.06,2,33.1,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,532,1,10,12034,2,20031228,15,-20.3562,61.0282,3777,3893.8,1.5223,34.7214,2,34.7215,2,179.31,1,183.49,2,121.81,2,33.08,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,531,1,36,12024,2,20031228,539,-20.368,61.6312,3673,10.5,26.6819,34.9956,2,34.9956,2,195.67,1,204.59,2,1.84,2,0.06,2,0.01,2,0.12,2,1.492,2,1.068,2,-999,9,1968.5,2,2289.1,2
 49NZ20031209,     I03,531,1,35,12023,2,20031228,539,-20.368,61.6312,3673,50.2,26.4909,34.9879,2,34.9885,2,196.8,1,205.81,2,1.91,2,0.05,2,0.01,2,0.11,2,1.533,2,1.102,2,-999,9,1969.3,6,2288.5,2
 49NZ20031209,     I03,531,1,34,12022,2,20031228,539,-20.368,61.6312,3673,101.1,22.9102,35.0939,2,35.0934,2,205.22,1,214.58,2,2.34,2,0.04,2,0,2,0.13,2,1.81,2,1.21,2,-999,9,1986.8,2,2292.7,6
 49NZ20031209,     I03,531,1,33,12015,2,20031228,539,-20.368,61.6312,3673,149.6,21.8468,35.3028,2,35.3097,2,192.18,1,200.16,2,2.86,2,1.19,2,0.33,2,0.22,2,1.933,2,1.212,2,-999,9,2014.7,2,2305.3,2
 49NZ20031209,     I03,531,1,32,12020,2,20031228,539,-20.368,61.6312,3673,199.6,19.9151,35.5571,2,35.5563,2,172.44,1,178.98,2,4.82,2,4.47,2,0.02,2,0.41,2,2.049,2,1.22,2,-999,9,2064.8,2,2324.5,2
 49NZ20031209,     I03,531,1,31,12019,2,20031228,539,-20.368,61.6312,3673,249.5,18.2882,35.7247,2,35.726,2,182.34,1,190.03,2,4.19,2,4.1,2,0.02,2,0.41,2,2.296,2,1.333,2,-999,9,2083.3,2,2335.1,2
 49NZ20031209,     I03,531,1,30,12018,2,20031228,539,-20.368,61.6312,3673,300.1,16.4698,35.6394,2,35.6393,2,188.49,1,195.9,2,4.78,2,5.3,2,0.02,2,0.5,2,2.402,2,1.405,2,-999,9,2099.4,2,2332.7,2
 49NZ20031209,     I03,531,1,29,12021,2,20031228,539,-20.368,61.6312,3673,399.5,13.5498,35.316,2,35.3052,2,202.74,1,210.35,2,4.97,2,8.89,2,0.01,2,0.72,2,2.79,2,1.525,2,-999,9,2112.4,2,2315.2,2
 49NZ20031209,     I03,531,1,28,12016,2,20031228,539,-20.368,61.6312,3673,501.9,11.5155,35.0354,2,35.0334,2,217.65,1,225.7,2,4.36,2,11.67,2,0,2,0.88,2,3.101,2,1.614,2,-999,9,2116,2,2302.4,2
 49NZ20031209,     I03,531,1,27,12012,2,20031228,539,-20.368,61.6312,3673,598.3,10.1321,34.8322,2,34.837,2,213.95,1,222.22,2,6.36,2,15.21,2,0.01,2,1.1,2,3.001,2,1.515,2,-999,9,2126.7,2,2293.4,2
 49NZ20031209,     I03,531,1,26,12014,2,20031228,539,-20.368,61.6312,3673,699.5,9.0074,34.6959,2,34.6963,2,202.9,1,210.82,2,10.81,2,19.19,2,0.01,2,1.35,2,2.469,2,1.251,2,-999,9,2141.8,6,2292.9,2
 49NZ20031209,     I03,531,1,25,12013,2,20031228,539,-20.368,61.6312,3673,799.3,7.4017,34.5693,2,34.5676,2,180.05,1,186.66,2,22.86,2,25.29,2,0.01,2,1.76,2,1.357,2,0.713,2,-999,9,2170,2,2293.8,6
 49NZ20031209,     I03,531,1,24,12048,2,20031228,539,-20.368,61.6312,3673,900.3,5.7058,34.5164,2,34.5163,2,153.96,1,159.19,2,44.07,2,31.07,2,0.01,2,2.16,2,0.471,2,0.297,2,-999,9,2216.9,2,2306.6,2
 49NZ20031209,     I03,531,1,23,12047,2,20031228,539,-20.368,61.6312,3673,1001.8,4.9606,34.5249,2,34.5234,2,143.13,1,148.65,2,56.26,2,33.14,2,0.01,2,2.33,2,0.234,2,0.135,2,-999,9,2236.9,2,2320,2
