BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20060322WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,
      06MT30_3,  A01E,537,1,15,   U010,2,19941204,2026,53.4483,-24.6867,3557,1198.8,3.693,34.9011,2,34.9016,2,-999,1,272.9,2,10.53,2,18.07,2,-999,9,1.15,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,537,1,14,   U002,2,19941204,2026,53.4483,-24.6867,3557,1399.2,3.46,34.8869,2,34.8871,2,-999,1,279.2,2,10.41,2,17.67,2,-999,9,1.13,2,2.416,2,1.169,2,-999,9
      06MT30_3,  A01E,537,1,13,   B009,2,19941204,2026,53.4483,-24.6867,3557,1600.7,3.347,34.8823,2,34.8836,2,-999,1,282.6,2,10.44,2,17.42,2,-999,9,1.12,2,-999,9,-999,9,2151.2,2
      06MT30_3,  A01E,537,1,12,   K117,2,19941204,2026,53.4483,-24.6867,3557,1798.1,3.295,34.8856,2,34.8868,2,-999,1,282.9,2,10.63,2,17.29,2,-999,9,1.12,2,2.334,2,1.141,2,-999,9
      06MT30_3,  A01E,537,1,11,   B008,2,19941204,2026,53.4483,-24.6867,3557,2002.5,3.3,34.9025,2,34.9032,2,-999,1,279.7,2,11.18,2,17.25,2,-999,9,1.12,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,537,1,10,   K115,2,19941204,2026,53.4483,-24.6867,3557,2199.9,3.306,34.9245,2,34.9267,2,-999,1,275.3,2,12.09,2,17.31,2,-999,9,1.13,2,1.519,2,0.734,2,-999,9
      06MT30_3,  A01E,537,1,9,   K036,2,19941204,2026,53.4483,-24.6867,3557,2400.8,3.243,34.9403,2,34.9406,2,-999,1,272.6,2,12.87,2,17.2,2,-999,9,1.11,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,537,1,8,   B026,2,19941204,2026,53.4483,-24.6867,3557,2601.3,3.152,34.9486,2,34.95,2,-999,1,271.3,2,14.24,2,17.25,2,-999,9,1.13,2,1.267,2,0.613,2,-999,9
      06MT30_3,  A01E,537,1,7,   B004,2,19941204,2026,53.4483,-24.6867,3557,2804.1,3.021,34.9513,2,34.9519,2,-999,1,267.6,2,17.31,2,17.69,2,-999,9,1.15,2,1.134,2,0.518,2,-999,9
      06MT30_3,  A01E,537,1,6,   U006,2,19941204,2026,53.4483,-24.6867,3557,3003.6,2.917,34.9515,2,34.9514,2,-999,1,267.3,2,17.33,2,17.76,2,-999,9,1.15,2,1.171,2,0.518,2,2162.5,2
      06MT30_3,  A01E,537,1,5,   U023,2,19941204,2026,53.4483,-24.6867,3557,3204.1,2.822,34.9462,2,34.9475,2,-999,1,261.6,2,23.1,2,18.69,2,-999,9,1.22,2,0.942,2,0.419,2,-999,9
      06MT30_3,  A01E,537,1,4,   K056,2,19941204,2026,53.4483,-24.6867,3557,3347.4,2.769,34.941,2,34.9393,2,-999,1,258.4,2,26.15,2,19.24,2,-999,9,1.26,2,0.831,2,0.371,2,-999,9
      06MT30_3,  A01E,537,1,3,   U018,2,19941204,2026,53.4483,-24.6867,3557,3465.3,2.718,34.935,2,34.9356,2,-999,1,254,2,29.84,2,19.82,2,-999,9,1.31,2,0.633,2,0.298,2,-999,9
      06MT30_3,  A01E,537,1,2,   U022,2,19941204,2026,53.4483,-24.6867,3557,3551.4,2.654,34.9285,2,34.9282,2,-999,1,249.4,2,34.14,2,20.66,2,-999,9,1.38,2,0.431,2,0.209,2,-999,9
      06MT30_3,  A01E,537,1,1,   B025,2,19941204,2026,53.4483,-24.6867,3557,3593.5,2.624,34.9248,2,34.9237,2,-999,1,247.5,2,36.22,2,20.92,2,-999,9,1.4,2,0.34,2,0.163,2,2191.5,2
      06MT30_3,  A01E,538,1,23,   K125,2,19941212,1011,53.1767,-23.5333,3690,21.2,11.36,35.4152,2,35.4161,2,-999,1,254.8,2,2.45,2,7.78,2,-999,9,0.47,2,3.159,2,1.597,2,2102.2,2
      06MT30_3,  A01E,538,1,22,   B027,2,19941212,1011,53.1767,-23.5333,3690,50.4,11.371,35.4195,2,35.4189,2,-999,1,254.3,2,2.49,2,7.89,2,-999,9,0.51,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,538,1,21,   K040,2,19941212,1011,53.1767,-23.5333,3690,99.6,11.376,35.4236,2,35.423,2,-999,1,253.3,2,2.54,2,8.16,2,-999,9,0.52,2,2.955,3,1.555,3,2104.3,2
      06MT30_3,  A01E,538,1,20,   K097,2,19941212,1011,53.1767,-23.5333,3690,151.3,11.091,35.4765,2,35.481,2,-999,1,233.5,2,4.48,2,12.59,2,-999,9,0.77,2,-999,9,-999,9,2130.2,2
      06MT30_3,  A01E,538,1,19,   U015,2,19941212,1011,53.1767,-23.5333,3690,250.6,10.244,35.3668,2,35.3652,2,-999,1,238.1,2,5.33,2,13.54,2,-999,9,0.84,2,2.805,3,1.499,3,2133.6,2
      06MT30_3,  A01E,538,1,18,   B003,2,19941212,1011,53.1767,-23.5333,3690,399.9,8.921,35.2172,2,35.2135,2,-999,1,219.4,2,7.99,2,16.78,2,-999,9,1.05,2,-999,9,-999,9,2149.4,2
      06MT30_3,  A01E,538,1,17,   K124,2,19941212,1011,53.1767,-23.5333,3690,599.7,7.056,35.081,2,35.0785,2,-999,1,209.3,2,10.59,2,19.4,2,-999,9,1.28,2,1.975,2,0.978,2,2165.4,2
      06MT30_3,  A01E,538,1,16,   K114,2,19941212,1011,53.1767,-23.5333,3690,800.5,5.911,35.092,2,35.0964,2,-999,1,225.4,2,10.92,2,19.28,2,-999,9,1.21,2,1.86,2,0.907,2,2167.7,2
      06MT30_3,  A01E,538,1,15,   U010,2,19941212,1011,53.1767,-23.5333,3690,1001.5,4.543,34.9698,2,34.9717,2,-999,1,250.4,2,10.74,2,18.97,2,-999,9,1.2,2,-999,9,-999,9,2166.2,2
      06MT30_3,  A01E,538,1,14,   U002,2,19941212,1011,53.1767,-23.5333,3690,1201.9,3.949,34.9185,2,34.9194,2,-999,1,265.4,2,10.47,2,18.45,2,-999,9,1.15,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,538,1,13,   B009,2,19941212,1011,53.1767,-23.5333,3690,1401.6,3.658,34.8987,2,34.8994,2,-999,1,273.8,2,10.37,2,18.02,2,-999,9,1.13,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,538,1,12,   K117,2,19941212,1011,53.1767,-23.5333,3690,1600.2,3.47,34.889,2,34.8897,2,-999,1,278.6,2,10.39,2,17.82,2,-999,9,1.09,2,2.205,2,1.051,2,2150.6,2
      06MT30_3,  A01E,538,1,11,   B008,2,19941212,1011,53.1767,-23.5333,3690,1802.2,3.35,34.8874,2,34.888,2,-999,1,281.3,2,10.51,2,17.64,2,-999,9,1.11,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,538,1,10,   K115,2,19941212,1011,53.1767,-23.5333,3690,2002,3.334,34.9014,2,34.9016,2,-999,1,279,2,11.01,2,17.49,2,-999,9,1.12,2,1.795,2,0.861,2,-999,9
      06MT30_3,  A01E,538,1,9,   K036,2,19941212,1011,53.1767,-23.5333,3690,2203,3.325,34.9213,2,34.924,3,-999,1,275.1,2,11.77,2,17.49,2,-999,9,1.12,2,1.477,2,0.723,2,-999,9
      06MT30_3,  A01E,538,1,8,   B026,2,19941212,1011,53.1767,-23.5333,3690,2400.6,3.264,34.9374,2,34.9386,2,-999,1,271.5,2,12.99,2,17.47,2,-999,9,1.12,2,1.213,2,0.562,2,-999,9
      06MT30_3,  A01E,538,1,7,   B004,2,19941212,1011,53.1767,-23.5333,3690,2601.7,3.139,34.9472,2,34.9483,2,-999,1,268.2,2,15.66,2,17.78,2,-999,9,1.13,2,0.97,2,0.47,2,-999,9
      06MT30_3,  A01E,538,1,6,   U006,2,19941212,1011,53.1767,-23.5333,3690,2802.4,2.983,34.9496,2,34.9503,2,-999,1,263.5,2,19.77,2,18.36,2,-999,9,1.19,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,538,1,5,   U023,2,19941212,1011,53.1767,-23.5333,3690,3051.9,2.829,34.9496,2,34.9486,2,-999,1,261.2,2,22.43,2,18.69,2,-999,9,1.2,2,0.822,2,0.4,2,-999,9
      06MT30_3,  A01E,538,1,4,   K056,2,19941212,1011,53.1767,-23.5333,3690,3292.5,2.693,34.9356,2,34.9346,2,-999,1,251.6,2,31.11,2,20.42,2,-999,9,1.33,2,0.432,2,0.22,2,-999,9
      06MT30_3,  A01E,538,1,3,   U018,2,19941212,1011,53.1767,-23.5333,3690,3501.5,2.566,34.9208,2,34.9182,2,-999,1,244.7,2,38.4,2,21.85,2,-999,9,1.45,2,0.173,3,0.098,3,-999,9
      06MT30_3,  A01E,538,1,2,   U022,2,19941212,1011,53.1767,-23.5333,3690,3603.2,2.53,34.9161,2,34.9157,2,-999,1,241.7,2,40.4,2,22.2,2,-999,9,1.45,2,0.106,2,-999,9,2194.9,2
      06MT30_3,  A01E,538,1,1,   B025,2,19941212,1011,53.1767,-23.5333,3690,3691.2,2.498,34.9121,2,34.9113,2,-999,1,240.1,2,42.28,2,22.43,2,-999,9,1.49,2,0.072,2,-999,9,-999,9
      06MT30_3,  A01E,539,1,24,   K012,2,19941212,1707,52.87,-22.39,4020,24.8,11.148,35.4448,2,35.4335,2,-999,1,256.7,2,2.84,2,8.94,2,-999,9,0.56,2,3.146,3,1.718,3,2109.4,2
      06MT30_3,  A01E,539,1,23,   K125,2,19941212,1707,52.87,-22.39,4020,52.1,11.155,35.4446,2,35.4436,2,-999,1,256.9,2,2.87,2,9,2,-999,9,0.58,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,539,1,22,   B027,2,19941212,1707,52.87,-22.39,4020,99.5,11.14,35.4438,2,35.4427,2,-999,1,256.3,2,2.9,2,9.06,2,-999,9,0.58,2,3.134,3,1.687,3,2108.6,2
      06MT30_3,  A01E,539,1,21,   K040,2,19941212,1707,52.87,-22.39,4020,151.2,11.053,35.4457,2,35.4417,2,-999,1,254.1,2,2.98,2,9.4,2,-999,9,0.64,2,-999,9,-999,9,2110.1,2
      06MT30_3,  A01E,539,1,20,   K097,2,19941212,1707,52.87,-22.39,4020,244.4,10.339,35.3974,2,35.3959,2,-999,1,244.8,2,4.86,2,12.91,2,-999,9,0.77,2,3.154,3,1.682,3,-999,9
      06MT30_3,  A01E,539,1,19,   U015,2,19941212,1707,52.87,-22.39,4020,400.7,9.731,35.3279,2,35.327,2,-999,1,246.1,2,5.61,2,13.69,2,-999,9,0.85,2,-999,9,-999,9,2132.7,2
      06MT30_3,  A01E,539,1,18,   B003,2,19941212,1707,52.87,-22.39,4020,600.1,8.962,35.2386,2,35.2385,2,-999,1,245.4,2,6.69,2,14.99,2,-999,9,0.93,2,3.014,3,1.599,3,-999,9
      06MT30_3,  A01E,539,1,17,   K124,2,19941212,1707,52.87,-22.39,4020,799.4,7.047,35.0723,2,35.0717,2,-999,1,214.1,2,10.4,2,19.36,2,-999,9,1.19,2,-999,9,-999,9,2163.9,2
      06MT30_3,  A01E,539,1,16,   K114,2,19941212,1707,52.87,-22.39,4020,1000.2,5.994,35.1006,2,35.1007,2,-999,1,224.1,2,10.99,2,19.56,2,-999,9,1.21,2,1.82,2,0.921,2,2167.8,2
      06MT30_3,  A01E,539,1,15,   U010,2,19941212,1707,52.87,-22.39,4020,1199.5,4.477,34.9561,2,34.9565,2,-999,1,252.4,2,10.72,2,19.07,2,-999,9,1.19,2,-999,9,-999,9,2161.8,2
      06MT30_3,  A01E,539,1,14,   U002,2,19941212,1707,52.87,-22.39,4020,1399,3.927,34.917,2,34.9174,2,-999,1,266.4,2,10.48,2,18.51,2,-999,9,1.18,2,2.171,2,1.071,2,-999,9
      06MT30_3,  A01E,539,1,13,   B009,2,19941212,1707,52.87,-22.39,4020,1598.7,3.65,34.8967,2,34.8969,2,-999,1,274.3,2,10.43,2,18.13,2,-999,9,1.13,2,2.254,2,1.12,2,-999,9
      06MT30_3,  A01E,539,1,12,   K117,2,19941212,1707,52.87,-22.39,4020,1800.9,3.479,34.8851,2,34.886,2,-999,1,279.6,2,10.32,2,17.91,2,-999,9,1.11,2,2.4,2,1.191,2,-999,9
      06MT30_3,  A01E,539,1,11,   B008,2,19941212,1707,52.87,-22.39,4020,2098.9,3.432,34.9008,2,34.9011,2,-999,1,277.8,2,11.03,2,17.8,2,-999,9,1.11,2,1.767,2,0.87,2,-999,9
      06MT30_3,  A01E,539,1,10,   K115,2,19941212,1707,52.87,-22.39,4020,2400.9,3.367,34.9248,2,34.9242,2,-999,1,273.3,2,12.5,2,17.77,2,-999,9,1.13,2,1.308,2,0.632,2,-999,9
      06MT30_3,  A01E,539,1,9,   K036,2,19941212,1707,52.87,-22.39,4020,2702.1,3.223,34.9446,2,34.9443,2,-999,1,268.4,2,15.37,2,18.03,2,-999,9,1.15,2,0.913,2,0.445,2,-999,9
      06MT30_3,  A01E,539,1,8,   B026,2,19941212,1707,52.87,-22.39,4020,3002.8,3.04,34.9517,2,34.9517,2,-999,1,267,2,17.25,2,18.03,2,-999,9,1.15,2,1.011,2,0.475,2,-999,9
      06MT30_3,  A01E,539,1,7,   B004,2,19941212,1707,52.87,-22.39,4020,3203,2.891,34.9482,2,34.9468,2,-999,1,260.4,2,22.78,2,19.02,2,-999,9,1.21,2,0.76,2,0.373,2,2168.6,2
      06MT30_3,  A01E,539,1,6,   U006,2,19941212,1707,52.87,-22.39,4020,3403.1,2.765,34.9401,2,34.9399,2,-999,1,254.6,2,28.29,2,20.09,2,-999,9,1.3,2,0.553,2,0.283,2,-999,9
      06MT30_3,  A01E,539,1,5,   U023,2,19941212,1707,52.87,-22.39,4020,3603.7,2.656,34.9274,2,34.9272,2,-999,1,247.7,2,34.95,2,21.34,2,-999,9,1.38,2,0.292,3,0.15,3,-999,9
      06MT30_3,  A01E,539,1,4,   K056,2,19941212,1707,52.87,-22.39,4020,3802,2.58,34.9175,2,34.9177,2,-999,1,243.1,2,39.53,2,22.15,2,-999,9,1.45,2,0.15,2,0.073,2,-999,9
      06MT30_3,  A01E,539,1,3,   U018,2,19941212,1707,52.87,-22.39,4020,3903.8,2.554,34.9138,2,34.9133,2,-999,1,241.4,2,41.32,2,22.49,2,-999,9,1.48,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,539,1,2,   U022,2,19941212,1707,52.87,-22.39,4020,4041.6,2.525,34.9091,2,34.9083,2,-999,1,239.8,2,43.01,2,22.63,2,-999,9,1.5,2,0.067,2,0.032,2,-999,9
      06MT30_3,  A01E,539,1,1,   B025,2,19941212,1707,52.87,-22.39,4020,4075.8,2.526,34.9088,2,34.9094,2,-999,1,239.4,2,43.4,2,22.63,2,-999,9,1.5,2,0.063,2,0.031,2,2199.4,2
      06MT30_3,  A01E,540,1,24,   K012,2,19941213,29,52.56,-21.2433,3788,18.4,10.892,35.298,2,35.2971,2,-999,1,259.1,2,2.18,2,7.67,2,-999,9,0.52,2,3.079,3,1.617,3,2098.5,2
      06MT30_3,  A01E,540,1,23,   K125,2,19941213,29,52.56,-21.2433,3788,48.3,10.899,35.2989,2,35.2981,2,-999,1,259,2,2.17,2,7.67,2,-999,9,0.52,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,22,   B027,2,19941213,29,52.56,-21.2433,3788,98.5,10.887,35.311,2,35.3089,2,-999,1,252.6,2,2.68,2,8.8,2,-999,9,0.58,2,-999,9,-999,9,2104.4,2
      06MT30_3,  A01E,540,1,20,   K097,2,19941213,29,52.56,-21.2433,3788,261.7,9.891,35.2983,2,35.292,2,-999,1,235.4,2,6.03,2,14.4,2,-999,9,0.9,2,2.838,3,1.472,3,2135.4,2
      06MT30_3,  A01E,540,1,19,   U015,2,19941213,29,52.56,-21.2433,3788,397.3,8.569,35.102,2,35.1009,2,-999,1,229.9,2,7.96,2,16.65,2,-999,9,1.04,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,18,   B003,2,19941213,29,52.56,-21.2433,3788,598.8,7.035,34.9803,2,34.9786,2,-999,1,223.1,2,9.86,2,18.68,2,-999,9,1.2,2,2.466,2,1.241,2,-999,9
      06MT30_3,  A01E,540,1,17,   K124,2,19941213,29,52.56,-21.2433,3788,799.3,6.636,35.1412,2,35.1394,2,-999,1,215.3,2,10.8,2,19.46,2,-999,9,1.21,2,-999,9,-999,9,2167.3,2
      06MT30_3,  A01E,540,1,16,   K114,2,19941213,29,52.56,-21.2433,3788,999.4,5.287,35.0418,2,35.0434,2,-999,1,236.7,2,10.93,2,19.17,2,-999,9,1.22,2,1.877,2,0.928,2,2165.2,2
      06MT30_3,  A01E,540,1,15,   U010,2,19941213,29,52.56,-21.2433,3788,1199.1,4.391,34.9595,2,34.9608,2,-999,1,254.7,2,10.76,2,18.8,2,-999,9,1.19,2,1.976,2,0.964,2,-999,9
      06MT30_3,  A01E,540,1,14,   U002,2,19941213,29,52.56,-21.2433,3788,1398.3,3.899,34.9186,2,34.9191,2,-999,1,267.2,2,10.61,2,18.3,2,-999,9,1.16,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,13,   B009,2,19941213,29,52.56,-21.2433,3788,1599.6,3.638,34.8983,2,34.8994,2,-999,1,274.7,2,10.52,2,17.92,2,-999,9,1.14,2,2.025,2,0.986,2,-999,9
      06MT30_3,  A01E,540,1,12,   K117,2,19941213,29,52.56,-21.2433,3788,1799.1,3.488,34.8916,2,34.8924,2,-999,1,277.9,2,10.61,2,18.02,2,-999,9,1.12,2,1.989,2,0.963,2,2149.9,2
      06MT30_3,  A01E,540,1,10,   K115,2,19941213,29,52.56,-21.2433,3788,2202.1,3.39,34.9184,2,34.9192,2,-999,1,274.3,2,12.06,2,17.61,2,-999,9,1.13,2,1.346,2,0.664,2,-999,9
      06MT30_3,  A01E,540,1,9,   K036,2,19941213,29,52.56,-21.2433,3788,2401.3,3.315,34.9384,2,34.9393,2,-999,1,269.5,2,14.26,2,17.81,2,-999,9,1.14,2,0.946,2,0.458,2,-999,9
      06MT30_3,  A01E,540,1,8,   B026,2,19941213,29,52.56,-21.2433,3788,2599.5,3.176,34.9456,2,34.9459,2,-999,1,266.6,2,16.43,2,18.03,2,-999,9,1.16,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,7,   B004,2,19941213,29,52.56,-21.2433,3788,2851.3,2.908,34.9421,2,34.9418,2,-999,1,251.9,2,28.23,2,20.06,2,-999,9,1.33,2,0.368,3,0.198,3,2177.5,2
      06MT30_3,  A01E,540,1,6,   U006,2,19941213,29,52.56,-21.2433,3788,3102.5,2.761,34.9411,2,34.941,2,-999,1,255.1,3,27.64,3,19.77,3,-999,9,1.3,3,0.528,3,0.272,3,-999,9
      06MT30_3,  A01E,540,1,5,   U023,2,19941213,29,52.56,-21.2433,3788,3353.4,2.577,34.9229,2,34.9223,2,-999,1,245.2,2,37.21,2,21.69,2,-999,9,1.43,2,0.199,3,0.104,3,-999,9
      06MT30_3,  A01E,540,1,4,   K056,2,19941213,29,52.56,-21.2433,3788,3605.4,2.478,34.9102,2,34.909,2,-999,1,240.2,2,42.64,2,22.69,2,-999,9,1.49,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,3,   U018,2,19941213,29,52.56,-21.2433,3788,3705.5,2.47,34.9083,2,34.9072,2,-999,1,239.4,2,43.33,2,22.78,2,-999,9,1.51,2,0.059,3,0.033,3,-999,9
      06MT30_3,  A01E,540,1,2,   U022,2,19941213,29,52.56,-21.2433,3788,3792.4,2.476,34.9081,2,34.9067,2,-999,1,239.4,2,43.48,2,22.81,2,-999,9,1.53,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,540,1,1,   B025,2,19941213,29,52.56,-21.2433,3788,3840.5,2.481,34.9083,2,34.9076,2,-999,1,239.7,2,43.54,2,22.63,2,-999,9,1.5,2,0.056,3,0.03,3,2204.1,2
      06MT30_3,  A01E,541,1,24,   K012,2,19941213,728,52.33,-20.01,3272,23.5,10.867,35.1982,2,35.1973,2,-999,1,260.6,2,2.21,2,7.43,2,-999,9,0.52,2,3.216,3,1.747,3,2094.6,2
      06MT30_3,  A01E,541,1,23,   K125,2,19941213,728,52.33,-20.01,3272,48.9,10.874,35.1993,2,35.1984,2,-999,1,260.5,2,2.21,2,7.44,2,-999,9,0.52,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,541,1,22,   B027,2,19941213,728,52.33,-20.01,3272,94.9,10.857,35.2071,2,35.2064,2,-999,1,260.4,2,2.21,2,7.55,2,-999,9,0.51,2,-999,9,-999,9,2096.1,2
      06MT30_3,  A01E,541,1,21,   K040,2,19941213,728,52.33,-20.01,3272,150.2,10.802,35.2451,2,35.2443,2,-999,1,249.8,2,3.08,2,9.41,2,-999,9,0.61,2,-999,9,-999,9,2104.9,2
      06MT30_3,  A01E,541,1,20,   K097,2,19941213,728,52.33,-20.01,3272,248.7,9.774,35.3122,2,35.3134,2,-999,1,247.7,2,4.51,2,13.45,2,-999,9,0.84,2,3.505,3,1.896,3,2130.1,2
      06MT30_3,  A01E,541,1,19,   U015,2,19941213,728,52.33,-20.01,3272,395.7,7.696,35.0255,2,35.0275,2,-999,1,230,2,8.86,2,17.75,2,-999,9,1.13,2,-999,9,-999,9,2149.9,2
      06MT30_3,  A01E,541,1,18,   B003,2,19941213,728,52.33,-20.01,3272,599.5,6.65,35.0448,2,35.0463,2,-999,1,216.7,2,10.64,2,19.58,2,-999,9,1.25,2,2.115,2,1.054,2,2163.8,2
      06MT30_3,  A01E,541,1,17,   K124,2,19941213,728,52.33,-20.01,3272,800.4,5.83,35.0949,2,35.0948,2,-999,1,226.9,2,10.99,2,19.55,2,-999,9,1.22,2,1.841,2,0.896,2,2166.3,2
      06MT30_3,  A01E,541,1,16,   K114,2,19941213,728,52.33,-20.01,3272,999.1,4.814,35.0133,2,35.0147,2,-999,1,246.1,2,10.89,2,19.1,2,-999,9,1.2,2,-999,9,-999,9,2162.4,2
      06MT30_3,  A01E,541,1,15,   U010,2,19941213,728,52.33,-20.01,3272,1200.5,4.039,34.9314,2,34.9315,2,-999,1,263.4,2,10.72,2,18.6,2,-999,9,1.19,2,1.968,2,0.976,2,-999,9
      06MT30_3,  A01E,541,1,14,   U002,2,19941213,728,52.33,-20.01,3272,1400.8,3.71,34.905,2,34.9059,2,-999,1,272.8,2,10.58,2,18.28,2,-999,9,1.16,2,-999,9,-999,9,2151.6,2
      06MT30_3,  A01E,541,1,13,   B009,2,19941213,728,52.33,-20.01,3272,1601.8,3.504,34.8927,2,34.8926,2,-999,1,278.3,2,10.61,2,18.07,2,-999,9,1.14,2,2.024,2,0.986,2,2149.2,2
      06MT30_3,  A01E,541,1,12,   K117,2,19941213,728,52.33,-20.01,3272,1800.9,3.396,34.8923,2,34.8928,2,-999,1,279.8,2,10.88,2,17.81,2,-999,9,1.13,2,1.982,2,0.981,2,-999,9
      06MT30_3,  A01E,541,1,11,   B008,2,19941213,728,52.33,-20.01,3272,2000.9,3.379,34.9054,2,34.9063,2,-999,1,276.9,2,11.59,2,17.69,2,-999,9,1.14,2,1.668,2,0.814,2,2149.7,2
      06MT30_3,  A01E,541,1,10,   K115,2,19941213,728,52.33,-20.01,3272,2201.4,3.347,34.9306,2,34.9321,2,-999,1,271.1,2,13.4,2,17.93,2,-999,9,1.16,2,1.112,2,0.528,2,-999,9
      06MT30_3,  A01E,541,1,9,   K036,2,19941213,728,52.33,-20.01,3272,2396.2,3.201,34.9421,2,34.9426,2,-999,1,265.7,2,17.44,2,18.47,2,-999,9,1.2,2,0.819,2,0.399,2,2159.1,2
      06MT30_3,  A01E,541,1,8,   B026,2,19941213,728,52.33,-20.01,3272,2602.1,3.026,34.9474,2,34.9472,2,-999,1,261.8,2,20.67,2,18.82,2,-999,9,1.22,2,0.727,2,0.355,2,2163.5,2
      06MT30_3,  A01E,541,1,7,   B004,2,19941213,728,52.33,-20.01,3272,2802.1,2.831,34.9417,2,34.9416,2,-999,1,252,2,29.22,2,20.36,2,-999,9,1.34,2,0.332,3,0.176,3,2178.7,2
      06MT30_3,  A01E,541,1,6,   U006,2,19941213,728,52.33,-20.01,3272,2899.1,2.778,34.9397,2,34.9391,2,-999,1,251.5,2,30.68,2,20.67,2,-999,9,1.36,2,0.305,2,0.156,2,-999,9
      06MT30_3,  A01E,541,1,5,   U023,2,19941213,728,52.33,-20.01,3272,3051.2,2.697,34.9339,2,34.9336,2,-999,1,248.1,2,33.78,2,21.16,2,-999,9,1.4,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,541,1,4,   K056,2,19941213,728,52.33,-20.01,3272,3201.7,2.627,34.9268,2,34.9258,2,-999,1,245.1,2,36.82,2,21.73,2,-999,9,1.45,2,0.145,3,0.078,3,2189.1,2
      06MT30_3,  A01E,541,1,3,   U018,2,19941213,728,52.33,-20.01,3272,3352.4,2.548,34.9194,2,34.9164,3,-999,1,242.7,2,39.79,2,22.18,2,-999,9,1.47,2,0.098,3,0.053,3,-999,9
      06MT30_3,  A01E,541,1,2,   U022,2,19941213,728,52.33,-20.01,3272,3410.4,2.503,34.9143,2,34.9137,2,-999,1,241.4,2,41.48,2,22.48,2,-999,9,1.49,2,0.081,2,0.04,2,-999,9
      06MT30_3,  A01E,541,1,1,   B025,2,19941213,728,52.33,-20.01,3272,3456.8,2.493,34.9129,2,34.9119,2,-999,1,240.8,2,41.91,2,22.53,2,-999,9,1.5,2,0.074,3,0.042,3,2196.1,2
      06MT30_3,  A01E,542,1,22,   B027,2,19941213,1419,52.345,-18.8817,4240,19.5,11.867,35.4618,2,35.4607,2,-999,1,253.4,2,2.27,2,7.63,2,-999,9,0.5,2,3.129,3,1.639,3,2100.9,2
      06MT30_3,  A01E,542,1,21,   K040,2,19941213,1419,52.345,-18.8817,4240,49,11.881,35.4647,2,35.4659,2,-999,1,253.1,2,2.34,2,7.66,2,-999,9,0.5,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,542,1,20,   K097,2,19941213,1419,52.345,-18.8817,4240,98.3,11.919,35.4768,2,35.4758,2,-999,1,252.1,2,2.36,2,7.93,2,-999,9,0.51,2,-999,9,-999,9,2108.9,2
      06MT30_3,  A01E,542,1,19,   U015,2,19941213,1419,52.345,-18.8817,4240,148.2,11.121,35.4574,2,35.4623,2,-999,1,233.3,2,4.28,2,12.59,2,-999,9,0.78,2,-999,9,-999,9,2127.4,2
      06MT30_3,  A01E,542,1,18,   B003,2,19941213,1419,52.345,-18.8817,4240,248.2,10.411,35.3984,2,35.3985,2,-999,1,242.5,2,5.02,2,13.21,2,-999,9,0.81,2,-999,9,-999,9,2129.6,2
      06MT30_3,  A01E,542,1,17,   K124,2,19941213,1419,52.345,-18.8817,4240,399.6,9.449,35.2908,2,35.29,2,-999,1,245.8,2,6.06,2,14.46,2,-999,9,0.9,2,3.13,3,1.635,3,-999,9
