BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140806SIOCCHRJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
35MF19960220,       I06S,36,2,10,2,19960301,0,-42.3265,30.008,4315,397.8,6.9823,34.4246,2,-999,9,222.1,2,11.23,2,22.67,2,-999,9,1.68,2,2.936,2,1.425,2,2142.4,2,2285.2,2
35MF19960220,       I06S,36,2,9,2,19960301,0,-42.3265,30.008,4315,499.1,5.8914,34.3643,2,-999,9,218.6,2,17.4,2,25.85,2,-999,9,1.93,2,2.686,2,1.27,2,2147.5,2,2285.3,2
35MF19960220,       I06S,36,2,8,2,19960301,0,-42.3265,30.008,4315,598.5,4.7949,34.2969,2,-999,9,229.5,2,22.46,2,26.98,2,-999,9,2.03,2,2.689,2,1.244,2,2157.5,2,2286.1,2
35MF19960220,       I06S,36,2,7,2,19960301,0,-42.3265,30.008,4315,699,4.1982,34.292,2,-999,9,227.2,2,29.19,2,28.47,2,-999,9,2.15,2,2.275,2,1.051,2,2170.8,2,2293,2
35MF19960220,       I06S,36,2,6,2,19960301,0,-42.3265,30.008,4315,799.6,3.6192,34.2953,2,-999,9,222.6,2,37.05,2,29.69,2,-999,9,2.21,2,2.046,2,0.951,2,2186.6,2,2298.1,2
35MF19960220,       I06S,36,2,5,2,19960301,0,-42.3265,30.008,4315,900.2,3.3173,34.3345,2,-999,9,210.6,2,47.15,2,30.91,2,-999,9,2.31,2,1.565,2,0.693,2,2194.8,2,2305.6,2
35MF19960220,       I06S,36,2,4,2,19960301,0,-42.3265,30.008,4315,1000,3.1299,34.386,2,-999,9,198,2,57.25,2,31.47,2,-999,9,2.37,2,1.11,2,0.482,2,2210.5,2,2313.1,2
35MF19960220,       I06S,36,2,3,2,19960301,0,-42.3265,30.008,4315,1102.8,3.0091,34.4462,2,-999,9,187,2,65.1,2,31.47,2,-999,9,2.4,2,0.872,2,0.381,2,2220.4,2,2319.6,2
35MF19960220,       I06S,36,2,2,2,19960301,0,-42.3265,30.008,4315,1203.7,2.9431,34.5075,2,-999,9,178.6,2,70.71,2,31.65,2,-999,9,2.41,2,0.451,2,0.168,2,2234.6,2,2327.9,2
35MF19960220,       I06S,36,2,1,2,19960301,0,-42.3265,30.008,4315,1356.6,2.8019,34.5819,2,-999,9,176.1,2,76.88,2,31.56,2,-999,9,2.39,2,0.23,2,0.113,2,2237.6,2,2333.8,2
35MF19960220,       I06S,38,1,23,2,19960302,0,-42.9903,29.9697,5411,1507.5,2.7332,34.6525,2,-999,9,181.4,2,69.16,2,31.68,2,-999,9,2.35,2,0.309,2,0.122,2,2232.1,2,2335.6,2
35MF19960220,       I06S,38,1,22,2,19960302,0,-42.9903,29.9697,5411,1659.6,2.6114,34.6903,2,-999,9,184.6,2,68.25,2,30.74,2,-999,9,2.26,2,0.114,2,0.041,2,2231.6,2,2337.9,2
35MF19960220,       I06S,38,1,21,2,19960302,0,-42.9903,29.9697,5411,1812.8,2.5874,34.7331,2,-999,9,191.8,2,66.43,2,29.42,2,-999,9,2.2,2,0.111,2,0.032,2,2229.3,2,2339.9,2
35MF19960220,       I06S,38,1,20,2,19960302,0,-42.9903,29.9697,5411,2012.1,2.5096,34.7722,2,-999,9,200.3,2,66.42,2,28.28,2,-999,9,2.06,2,0.064,2,0.026,2,2221.9,2,2339.3,2
35MF19960220,       I06S,38,1,19,2,19960302,0,-42.9903,29.9697,5411,2216.5,2.4249,34.7916,2,-999,9,206.3,2,65.51,2,27.25,2,-999,9,2.03,2,0.059,2,0.021,2,2217.9,2,2339.9,2
35MF19960220,       I06S,38,1,18,2,19960302,0,-42.9903,29.9697,5411,2422,2.33,34.801,2,-999,9,213.6,2,65.06,2,26.87,2,-999,9,1.95,2,0.125,2,0.045,2,2220.2,2,2342.8,2
35MF19960220,       I06S,38,1,17,2,19960302,0,-42.9903,29.9697,5411,2628.4,2.2179,34.8148,2,-999,9,214.8,2,68.24,2,26.68,2,-999,9,1.94,2,0.165,3,0.093,3,2214.8,2,2344,2
35MF19960220,       I06S,38,1,16,2,19960302,0,-42.9903,29.9697,5411,2831.8,2.1197,34.8128,2,-999,9,217.1,2,68.69,2,25.92,2,-999,9,1.92,2,0.04,2,0.118,2,2217.2,2,2344,2
35MF19960220,       I06S,38,1,14,2,19960302,0,-42.9903,29.9697,5411,3038.2,1.9221,34.7914,2,-999,9,216.1,2,77.34,2,26.68,2,-999,9,1.97,2,0.047,2,0.059,2,2224.5,2,2349.7,2
35MF19960220,       I06S,38,1,15,2,19960302,0,-42.9903,29.9697,5411,3038.2,1.9221,34.7973,2,-999,9,216.2,2,77.79,2,27.15,3,-999,9,1.92,2,0.057,2,0.059,2,2220.9,2,2350.4,2
35MF19960220,       I06S,38,1,13,2,19960302,0,-42.9903,29.9697,5411,3240.5,1.7234,34.7816,2,-999,9,215.7,2,84.61,2,27.81,2,-999,9,2.01,2,0.047,2,0.033,2,2230.7,2,2353.1,2
35MF19960220,       I06S,38,1,12,2,19960302,0,-42.9903,29.9697,5411,3447.8,1.5243,34.7675,2,-999,9,215.6,2,91.89,2,29.07,2,-999,9,2.14,2,0.055,2,0.024,2,2233.4,2,2358,2
35MF19960220,       I06S,38,1,11,2,19960302,0,-42.9903,29.9697,5411,3650,1.3186,34.75,2,-999,9,214.8,2,98.77,2,29.95,2,-999,9,2.21,2,0.051,2,0.028,2,2240.1,2,2360.7,2
35MF19960220,       I06S,38,1,10,2,19960302,0,-42.9903,29.9697,5411,3856.1,1.1331,34.7349,2,-999,9,214.6,2,107,2,30.14,2,-999,9,2.21,2,0.058,2,0.026,2,2240.4,2,2361.5,2
35MF19960220,       I06S,38,1,9,2,19960302,0,-42.9903,29.9697,5411,4062.1,0.95,34.7235,2,-999,9,216.8,2,113.4,2,30.14,2,-999,9,2.33,2,0.061,2,0.014,2,2244.9,2,2364.5,2
35MF19960220,       I06S,38,1,8,2,19960302,0,-42.9903,29.9697,5411,4270,0.7925,34.7092,2,-999,9,217,2,116.6,2,30.82,2,-999,9,2.37,2,0.111,2,0.032,2,2250.9,2,2364.7,2
35MF19960220,       I06S,38,1,7,2,19960302,0,-42.9903,29.9697,5411,4472.9,0.5801,34.6931,2,-999,9,216.1,2,124.37,2,31.99,2,-999,9,2.42,2,0.128,2,0.044,2,2251.6,2,2360,2
35MF19960220,       I06S,38,1,6,2,19960302,0,-42.9903,29.9697,5411,4679.6,0.4365,34.6805,2,-999,9,219.2,2,130.32,2,31.89,2,-999,9,2.42,2,0.159,2,0.057,2,2253.6,2,2360.1,2
35MF19960220,       I06S,38,1,5,2,19960302,0,-42.9903,29.9697,5411,4885.2,0.2915,34.676,2,-999,9,223.2,2,133.52,2,31.89,2,-999,9,2.43,2,0.191,2,0.157,2,2250.6,2,2358.1,2
35MF19960220,       I06S,38,1,4,2,19960302,0,-42.9903,29.9697,5411,5168.5,0.237,34.6748,2,-999,9,225.8,2,131.23,2,31.89,2,-999,9,2.43,2,0.217,2,0.129,2,2251.6,2,2358.7,2
35MF19960220,       I06S,38,1,3,2,19960302,0,-42.9903,29.9697,5411,5274.2,0.2357,34.669,2,-999,9,226.3,2,128.03,2,31.89,2,-999,9,2.43,2,0.224,2,0.083,2,2252.2,2,2358.1,2
35MF19960220,       I06S,38,1,2,2,19960302,0,-42.9903,29.9697,5411,5376.9,0.2388,34.6693,2,-999,9,226.7,2,125.29,2,31.7,2,-999,9,2.49,2,0.23,2,0.123,2,2251.7,2,2358.7,2
35MF19960220,       I06S,38,1,1,2,19960302,0,-42.9903,29.9697,5411,5478.5,0.2341,34.669,2,-999,9,226.9,2,127.12,2,31.5,2,-999,9,2.38,2,0.229,6,0.081,6,2250,2,2357.5,2
35MF19960220,       I06S,38,2,24,2,19960302,0,-42.9903,29.9697,5411,5.2,11.767,34.2344,2,-999,9,276.9,2,0,2,9.91,2,-999,9,0.86,2,3.513,2,1.814,2,2049.4,2,2282.1,2
35MF19960220,       I06S,38,2,23,2,19960302,0,-42.9903,29.9697,5411,10.1,11.7665,34.235,2,-999,9,276.6,2,0,2,9.83,2,-999,9,0.86,2,3.514,2,1.806,2,2049.7,2,2278.2,2
35MF19960220,       I06S,38,2,22,2,19960302,0,-42.9903,29.9697,5411,16.1,11.7559,34.2344,2,-999,9,276.8,2,0,2,9.83,2,-999,9,0.86,2,3.511,2,1.892,2,2048.1,2,2279.2,2
35MF19960220,       I06S,38,2,21,2,19960302,0,-42.9903,29.9697,5411,36.8,11.791,34.4256,2,-999,9,272.9,2,0,2,8.75,2,-999,9,0.79,2,3.479,2,1.835,2,2053.9,2,2286.3,2
35MF19960220,       I06S,38,2,20,2,19960302,0,-42.9903,29.9697,5411,58.5,11.3658,34.5962,2,-999,9,263.7,2,0,2,8.57,2,-999,9,0.8,2,3.523,2,1.793,2,2067.1,2,2295.1,2
35MF19960220,       I06S,38,2,19,2,19960302,0,-42.9903,29.9697,5411,79.2,10.7874,34.5834,2,-999,9,260.7,2,0,2,10.27,2,-999,9,0.91,2,3.576,2,1.845,2,2079.7,2,2290.8,2
35MF19960220,       I06S,38,2,18,2,19960302,0,-42.9903,29.9697,5411,98,9.671,34.5171,2,-999,9,262.1,2,0.92,2,12.77,2,-999,9,1.08,2,3.713,2,1.885,2,2089.6,2,2286.7,2
35MF19960220,       I06S,38,2,17,2,19960302,0,-42.9903,29.9697,5411,122.7,9.4476,34.5923,2,-999,9,256.1,2,1.83,2,13.22,2,-999,9,1.11,2,3.613,2,1.818,2,2098.5,2,2288.4,2
35MF19960220,       I06S,38,2,16,2,19960302,0,-42.9903,29.9697,5411,148.4,8.5684,34.4826,2,-999,9,263.7,2,1.83,2,14.29,2,-999,9,1.2,2,3.814,2,1.921,2,2099.5,2,2284.7,2
35MF19960220,       I06S,38,2,15,2,19960302,0,-42.9903,29.9697,5411,170.2,8.5107,34.4944,2,-999,9,260.2,2,2.29,2,14.47,2,-999,9,1.23,2,3.711,2,1.864,2,2102.9,2,2283.8,2
35MF19960220,       I06S,38,2,14,2,19960302,0,-42.9903,29.9697,5411,193.9,8.2977,34.4642,2,-999,9,255.4,2,3.2,2,15.54,2,-999,9,1.29,2,3.631,2,1.831,2,2110.2,2,2283.8,2
35MF19960220,       I06S,38,2,13,2,19960302,0,-42.9903,29.9697,5411,247.4,7.7627,34.408,2,-999,9,254.3,2,4.12,2,16.7,2,-999,9,1.39,2,3.568,2,1.772,2,2114.3,2,2281.9,2
35MF19960220,       I06S,38,2,12,2,19960302,0,-42.9903,29.9697,5411,297.9,7.0618,34.3733,2,-999,9,245.9,2,6.4,2,18.36,2,-999,9,1.49,2,3.441,2,1.695,2,2123.7,2,2281,2
35MF19960220,       I06S,38,2,11,2,19960302,0,-42.9903,29.9697,5411,344.5,7.32,34.4968,2,-999,9,212.5,2,10.97,2,20.66,2,-999,9,1.64,2,2.414,2,1.18,2,2145.6,2,2288.7,2
35MF19960220,       I06S,38,2,10,2,19960302,0,-42.9903,29.9697,5411,396,6.8355,34.4656,2,-999,9,208.7,2,14.62,2,22.25,2,-999,9,1.78,2,2.216,2,1.065,2,2154.6,2,2291,2
35MF19960220,       I06S,38,2,9,2,19960302,0,-42.9903,29.9697,5411,497.3,5.1633,34.3002,2,-999,9,232.5,2,14.62,2,24.1,2,-999,9,1.91,2,2.883,2,1.366,2,2150.1,2,2284.9,2
35MF19960220,       I06S,38,2,8,2,19960302,0,-42.9903,29.9697,5411,598.7,4.5495,34.2787,2,-999,9,234.8,2,23.75,2,25.08,3,-999,9,1.99,2,2.604,2,1.273,2,2164.6,2,2290,2
35MF19960220,       I06S,38,2,6,2,19960302,0,-42.9903,29.9697,5411,798.8,3.3272,34.2544,2,-999,9,233.1,2,28.32,2,27.81,3,-999,9,2.14,2,2.3,2,1.068,2,2178.9,2,2295.5,2
35MF19960220,       I06S,38,2,5,2,19960302,0,-42.9903,29.9697,5411,898.4,3.4742,34.3627,2,-999,9,204.3,2,40.19,2,29.13,2,-999,9,2.25,2,1.333,2,0.606,2,2200,2,2306.6,2
35MF19960220,       I06S,38,2,4,2,19960302,0,-42.9903,29.9697,5411,1001.2,3.3086,34.4182,2,-999,9,191.3,2,49.32,2,29.93,2,-999,9,2.32,2,0.908,2,0.407,2,2214.6,2,2316,2
35MF19960220,       I06S,38,2,3,2,19960302,0,-42.9903,29.9697,5411,1100,3.0096,34.4572,2,-999,9,185.2,2,54.8,2,30.28,2,-999,9,2.33,2,0.717,2,0.303,2,2226.6,2,2323.1,2
35MF19960220,       I06S,38,2,2,2,19960302,0,-42.9903,29.9697,5411,1201.9,3.0563,34.5387,2,-999,9,174.9,2,61.19,2,30.1,2,-999,9,2.32,2,0.346,2,0.146,2,2228.4,2,2332.5,2
35MF19960220,       I06S,40,1,24,2,19960303,0,-43.7258,30.0087,5241,1506,2.688,34.6448,2,-999,9,179.6,2,77.96,3,33.87,3,-999,9,2.66,2,0.218,2,0.083,2,2240.8,2,2341.9,2
35MF19960220,       I06S,40,1,23,2,19960303,0,-43.7258,30.0087,5241,1660.1,2.6033,34.6898,2,-999,9,184.2,2,79.09,3,32.85,3,-999,9,2.55,2,0.147,2,0.05,2,2240,2,2343.1,2
35MF19960220,       I06S,40,1,22,2,19960303,0,-43.7258,30.0087,5241,1813.3,2.594,34.727,2,-999,9,190.8,2,77.95,3,31.42,3,-999,9,2.44,2,0.075,2,0.016,2,2227.7,2,2345.2,2
35MF19960220,       I06S,40,1,21,2,19960303,0,-43.7258,30.0087,5241,2015.7,2.5254,34.7706,2,-999,9,199.9,2,75.69,3,29.68,3,-999,9,2.29,2,0.09,2,0.026,2,2226.1,2,2344.1,2
35MF19960220,       I06S,40,1,20,2,19960303,0,-43.7258,30.0087,5241,2217.1,2.4409,34.7957,2,-999,9,208.3,2,75.69,3,28.96,3,-999,9,2.26,2,0.031,2,0.029,2,2217.6,2,2346.4,2
35MF19960220,       I06S,40,1,19,2,19960303,0,-43.7258,30.0087,5241,2421.5,2.3355,34.8052,2,-999,9,212.5,2,75.69,3,28.15,3,-999,9,2.17,2,0.049,2,0.032,2,2219.1,2,2346.5,2
35MF19960220,       I06S,40,1,18,2,19960303,0,-43.7258,30.0087,5241,2628.9,2.2352,34.8134,2,-999,9,216.8,2,75.69,3,27.43,3,-999,9,2.07,2,-999,9,-999,9,2221.6,2,2349.7,2
35MF19960220,       I06S,40,1,17,2,19960303,0,-43.7258,30.0087,5241,2829.3,2.1091,34.8097,2,-999,9,218,2,82.47,3,28.15,3,-999,9,2.16,2,0.206,3,0.111,3,2221.6,2,2352.4,2
35MF19960220,       I06S,40,1,16,2,19960303,0,-43.7258,30.0087,5241,3034.7,1.9326,34.8014,2,-999,9,217.8,2,88.11,3,28.56,3,-999,9,2.19,2,0.022,2,0,2,2222.6,2,2354.1,2
35MF19960220,       I06S,40,1,15,2,19960303,0,-43.7258,30.0087,5241,3036.7,1.9256,34.8004,2,-999,9,217.9,2,88.11,3,28.76,3,-999,9,2.14,2,0.027,2,0.016,2,2216.8,2,2355,2
35MF19960220,       I06S,40,1,14,2,19960303,0,-43.7258,30.0087,5241,3243,1.6927,34.78,2,-999,9,215.7,2,99.41,3,29.58,3,-999,9,2.26,2,0.057,2,0.018,2,2234.9,2,2358.2,2
35MF19960220,       I06S,40,1,13,2,19960303,0,-43.7258,30.0087,5241,3448.3,1.4015,34.749,2,-999,9,211.5,3,115.22,3,31,3,-999,9,2.38,2,0.059,2,0.041,2,2245.6,2,2361.7,2
35MF19960220,       I06S,40,1,12,2,19960303,0,-43.7258,30.0087,5241,3650.5,1.1781,34.7298,2,-999,9,210.6,2,126.52,3,31.49,3,-999,9,2.44,2,0.098,2,0.029,2,2250.8,2,2364.2,2
35MF19960220,       I06S,40,1,11,2,19960303,0,-43.7258,30.0087,5241,3857.6,1.0595,34.7296,2,-999,9,215,2,126.95,3,31.49,3,-999,9,2.41,2,0.045,2,0.023,2,2251.6,2,2366.9,2
35MF19960220,       I06S,40,1,10,2,19960303,0,-43.7258,30.0087,5241,3959.6,0.9454,34.7182,2,-999,9,213.7,2,132.37,3,32.2,3,-999,9,2.47,2,0.078,2,0.04,2,2254.2,2,2368.2,2
35MF19960220,       I06S,40,1,9,2,19960303,0,-43.7258,30.0087,5241,4063.6,0.8211,34.7029,2,-999,9,211.9,2,139.97,3,32.8,3,-999,9,2.51,2,0.127,2,0.052,2,2257.9,2,2365.3,2
35MF19960220,       I06S,40,1,8,2,19960303,0,-43.7258,30.0087,5241,4265.5,0.6646,34.696,2,-999,9,215.2,2,146.48,3,32.8,3,-999,9,2.52,2,0.118,2,0.051,2,2259.1,2,2366.5,2
35MF19960220,       I06S,40,1,7,2,19960303,0,-43.7258,30.0087,5241,4474.4,0.5165,34.686,2,-999,9,217.4,2,149.73,3,33.4,3,-999,9,2.55,2,0.124,2,0.084,2,2260.2,2,2364.7,2
35MF19960220,       I06S,40,1,6,2,19960303,0,-43.7258,30.0087,5241,4680.1,0.402,34.6792,2,-999,9,220.5,2,151.9,3,33.4,3,-999,9,2.53,2,0.147,2,0.061,2,2257.9,2,2364.9,2
35MF19960220,       I06S,40,1,5,2,19960303,0,-43.7258,30.0087,5241,4884.7,0.2936,34.6727,2,-999,9,223.7,2,155.15,3,33.71,3,-999,9,2.53,2,0.167,2,0.076,2,2258.8,2,2362.6,2
35MF19960220,       I06S,40,1,4,2,19960303,0,-43.7258,30.0087,5241,4991.5,0.2653,34.6721,2,-999,9,225,2,154.07,3,33.5,3,-999,9,2.53,2,0.178,2,0.072,2,2257.8,2,2362.6,2
35MF19960220,       I06S,40,1,3,2,19960303,0,-43.7258,30.0087,5241,5091.2,0.2553,34.6707,2,-999,9,225.7,2,152.98,3,33.4,3,-999,9,2.53,2,0.193,2,0.071,2,2259.3,2,2363,2
35MF19960220,       I06S,40,1,2,2,19960303,0,-43.7258,30.0087,5241,5189,0.2523,34.6701,2,-999,9,226.3,2,154.07,3,33.3,3,-999,9,2.53,2,0.189,2,0.072,2,2257.9,2,2361.6,2
35MF19960220,       I06S,40,1,1,2,19960303,0,-43.7258,30.0087,5241,5248.8,0.2518,34.6721,2,-999,9,226.1,2,155.15,3,33.2,3,-999,9,2.44,2,0.197,6,0.1,6,2252,2,2362.4,2
35MF19960220,       I06S,40,2,22,2,19960303,0,-43.7258,30.0087,5241,16.5,12.0887,34.3991,2,-999,9,273.4,2,0,3,8.96,2,-999,9,0.94,2,3.46,2,1.839,2,2046.2,2,2292.2,2
35MF19960220,       I06S,40,2,21,2,19960303,0,-43.7258,30.0087,5241,36.3,12.0949,34.3839,2,-999,9,272.5,2,0,3,8.96,2,-999,9,0.85,2,3.443,2,1.815,2,2045.3,2,2292.9,2
35MF19960220,       I06S,40,2,20,2,19960303,0,-43.7258,30.0087,5241,57,10.0453,34.3823,2,-999,9,274,2,0,3,11.25,2,-999,9,1.1,2,3.804,2,1.989,2,2074.1,2,2292.7,2
35MF19960220,       I06S,40,2,19,2,19960303,0,-43.7258,30.0087,5241,77.7,9.9437,34.4176,2,-999,9,270.7,2,0,3,11.25,2,-999,9,1.08,2,3.816,2,2.012,2,2072.6,2,2293.5,2
35MF19960220,       I06S,40,2,18,2,19960303,0,-43.7258,30.0087,5241,96.5,9.4035,34.4436,2,-999,9,267.3,2,0,3,14.11,2,-999,9,1.26,2,3.865,2,2.009,2,2089.8,2,2290.7,2
35MF19960220,       I06S,40,2,17,2,19960303,0,-43.7258,30.0087,5241,121.2,9.3438,34.5509,2,-999,9,258.5,2,1.99,3,14.59,2,-999,9,1.26,2,3.684,2,1.905,2,2094.2,2,2293.6,2
35MF19960220,       I06S,40,2,16,2,19960303,0,-43.7258,30.0087,5241,148.9,9.0014,34.5517,2,-999,9,257.7,2,1.99,3,15.06,2,-999,9,1.29,2,3.613,2,1.748,2,2103,2,2292.2,2
35MF19960220,       I06S,40,2,15,2,19960303,0,-43.7258,30.0087,5241,171.6,8.812,34.5395,2,-999,9,257.6,2,1.99,3,15.26,2,-999,9,1.33,2,3.637,2,1.877,2,2106.2,2,2294.2,2
35MF19960220,       I06S,40,2,14,2,19960303,0,-43.7258,30.0087,5241,195.4,8.5753,34.5307,2,-999,9,255.3,2,2.98,3,16.02,2,-999,9,1.37,2,3.577,2,1.829,2,2107.2,2,2294.3,2
35MF19960220,       I06S,40,2,13,2,19960303,0,-43.7258,30.0087,5241,245.9,7.7124,34.4199,2,-999,9,257.8,2,3.98,3,17.74,2,-999,9,1.48,2,3.575,2,1.811,2,2113.5,2,2287.2,2
35MF19960220,       I06S,40,2,12,2,19960303,0,-43.7258,30.0087,5241,295.4,7.5518,34.4399,2,-999,9,239.3,2,6.44,3,20.29,2,-999,9,1.54,2,3.173,2,1.62,2,2123.2,2,2289.4,2
35MF19960220,       I06S,40,2,11,2,19960303,0,-43.7258,30.0087,5241,346.9,7.6009,34.5156,2,-999,9,212.8,2,10.73,3,22.48,2,-999,9,1.71,2,2.421,2,1.215,2,2144.1,2,2294.7,2
35MF19960220,       I06S,40,2,10,2,19960303,0,-43.7258,30.0087,5241,396.5,6.5836,34.4066,2,-999,9,-999,1,11.8,3,24.67,2,-999,9,1.85,2,2.739,2,1.349,2,2148.4,2,2291.4,2
35MF19960220,       I06S,40,2,9,2,19960303,0,-43.7258,30.0087,5241,497.8,5.2317,34.2977,2,-999,9,233.9,2,18.24,3,26.26,2,-999,9,2.09,2,2.931,2,1.41,2,2153.1,2,2288.1,2
35MF19960220,       I06S,40,2,8,2,19960303,0,-43.7258,30.0087,5241,597.2,5.2504,34.4052,2,-999,9,206.1,2,26.82,3,27.85,2,-999,9,2.18,2,1.682,2,0.812,2,2177.3,2,2301.7,2
35MF19960220,       I06S,40,2,7,4,19960303,0,-43.7258,30.0087,5241,698.7,4.5979,34.3907,2,-999,9,203.1,2,33.25,3,29.45,2,-999,9,2.31,2,1.392,2,0.653,2,2186.5,2,2306.4,2
35MF19960220,       I06S,40,2,6,2,19960303,0,-43.7258,30.0087,5241,798.3,3.6959,-999,1,-999,9,212.4,2,34.32,3,30.24,2,-999,9,2.4,2,1.591,2,0.756,2,2195,2,2306.5,2
35MF19960220,       I06S,40,2,5,2,19960303,0,-43.7258,30.0087,5241,897.9,3.8399,34.4358,2,-999,9,187.6,2,46.12,3,31.23,2,-999,9,2.48,2,0.854,2,0.392,2,2214.9,2,2320.3,2
35MF19960220,       I06S,40,2,4,2,19960303,0,-43.7258,30.0087,5241,996.7,3.4027,34.4434,2,-999,9,185.9,2,52.55,3,31.93,2,-999,9,2.49,2,0.729,2,0.34,2,2223.1,2,2323.5,2
35MF19960220,       I06S,40,2,3,2,19960303,0,-43.7258,30.0087,5241,1102.5,3.1714,34.4887,2,-999,9,179.4,2,57.91,3,32.42,2,-999,9,2.55,2,0.59,2,0.266,2,2232.2,2,2329.3,2
35MF19960220,       I06S,40,2,2,2,19960303,0,-43.7258,30.0087,5241,1201.4,3.0292,34.5305,2,-999,9,175.7,2,63.26,3,32.7,2,-999,9,2.61,2,0.34,2,0.144,2,2237.7,2,2338.8,2
35MF19960220,       I06S,40,2,1,4,19960303,0,-43.7258,30.0087,5241,1355.3,2.9349,34.6025,2,-999,9,173.6,2,65.4,3,33.27,2,-999,9,2.63,2,0.156,2,0.066,2,2242.1,2,2341.4,2
35MF19960220,       I06S,42,1,22,2,19960304,0,-44.3457,30.0088,5276,1505,2.6875,34.6454,2,-999,9,178.9,2,60.64,2,32.33,2,-999,9,2.33,2,0.153,2,0.057,2,2230.8,2,2337.6,2
35MF19960220,       I06S,42,1,21,2,19960304,0,-44.3457,30.0088,5276,1659.1,2.6351,34.6933,2,-999,9,183.7,2,61.05,2,31.17,2,-999,9,2.25,2,0.187,2,0.06,2,2228.8,2,2335.1,2
35MF19960220,       I06S,42,1,20,2,19960304,0,-44.3457,30.0088,5276,1811.3,2.5828,34.7302,2,-999,9,190.6,2,60.63,2,30.2,2,-999,9,2.13,2,0.101,2,0.029,2,2225.9,2,2337.2,2
35MF19960220,       I06S,42,1,19,2,19960304,0,-44.3457,30.0088,5276,2012.6,2.5286,34.7706,2,-999,9,199.3,2,58.97,2,28.45,2,-999,9,2.03,2,0.089,2,0.02,2,2217.6,2,2336.6,2
35MF19960220,       I06S,42,1,18,2,19960304,0,-44.3457,30.0088,5276,2217.1,2.4147,34.7887,2,-999,9,205.1,2,60.21,2,28.07,2,-999,9,1.97,2,0.111,2,0.049,2,2207.7,3,2343.2,2
35MF19960220,       I06S,42,1,17,2,19960304,0,-44.3457,30.0088,5276,2421.5,2.3035,34.8022,2,-999,9,210.6,2,60.63,2,27.48,2,-999,9,1.95,2,0.161,3,0.061,3,2218.5,2,2345.9,2
35MF19960220,       I06S,42,1,16,2,19960304,0,-44.3457,30.0088,5276,2623.9,2.1833,34.8089,2,-999,9,214.8,2,62.29,2,27.29,2,-999,9,1.93,2,0.045,2,0.009,2,2218.6,2,2349.6,2
35MF19960220,       I06S,42,1,15,2,19960304,0,-44.3457,30.0088,5276,2830.3,2.0952,34.8114,2,-999,9,217.6,2,63.12,2,26.9,2,-999,9,1.89,2,0.051,2,0.018,2,2217.6,2,2349.6,2
35MF19960220,       I06S,42,1,14,2,19960304,0,-44.3457,30.0088,5276,3027.7,1.8788,34.7898,2,-999,9,213.6,2,71.42,2,28.06,2,-999,9,1.97,2,0.061,2,0.01,2,2228.9,2,2356,2
35MF19960220,       I06S,42,1,13,2,19960304,0,-44.3457,30.0088,5276,3028.7,1.8789,34.7898,2,-999,9,213.7,2,71.42,2,27.87,2,-999,9,1.95,2,0.051,2,0.008,2,2224.9,2,2353.4,2
35MF19960220,       I06S,42,1,12,2,19960304,0,-44.3457,30.0088,5276,3243,1.6553,34.7718,2,-999,9,212.1,2,78.9,2,29.16,2,-999,9,2.06,2,0.083,2,0.018,2,2227.3,2,2357.4,2
35MF19960220,       I06S,42,1,11,2,19960304,0,-44.3457,30.0088,5276,3447.3,1.3875,34.7457,2,-999,9,209.4,2,89.22,2,30.24,2,-999,9,2.17,2,0.095,2,0.022,2,2243.4,2,2362.3,2
35MF19960220,       I06S,42,1,10,2,19960304,0,-44.3457,30.0088,5276,3651.5,1.2129,34.7361,2,-999,9,211.3,2,93.87,2,30.54,2,-999,9,2.19,2,0.086,2,0.054,2,2248.3,2,2362.9,2
35MF19960220,       I06S,42,1,9,2,19960304,0,-44.3457,30.0088,5276,3857.6,1.0512,34.7253,2,-999,9,212.3,2,97.25,2,30.93,2,-999,9,2.23,2,0.096,2,0.027,2,2247.2,2,2364.4,2
35MF19960220,       I06S,42,1,8,2,19960304,0,-44.3457,30.0088,5276,4060.6,0.8292,34.7053,2,-999,9,211.4,2,104.86,2,31.72,2,-999,9,2.29,2,0.152,2,0.046,2,2251.9,2,2364.7,2
