BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20190725SIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEGC,PMOL/KG,,PMOL/KG,,FMOL/KG,
3.2502E+11, I06S,4,1,11,11,2,20190416,1719,-68.3074,31.2087,1811,875.5,0.4964,34.6723,2,34.6768,3,215.8,2,214.8,2,105.7,2,31.97,2,0,2,2.18,2,2255.9,2,2351.78,2,7.5886,2,25.02,0.975,2,0.522,2,0.4964,2
3.2502E+11, I06S,4,1,10,10,2,20190416,1719,-68.3074,31.2087,1811,976.4,0.4588,34.6747,2,34.6786,3,215.1,2,214.1,2,109.4,2,32.07,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,4,1,9,9,2,20190416,1719,-68.3074,31.2087,1811,1078.3,0.4053,34.6749,2,34.6792,3,214.5,2,214.1,2,112.4,2,32.21,2,0,2,2.21,2,2259.5,2,2354.38,2,7.5873,2,25.01,0.812,2,0.427,2,0.3679,2
3.2502E+11, I06S,4,1,8,8,2,20190416,1719,-68.3074,31.2087,1811,1178.8,0.3638,34.6739,2,34.678,3,214.6,2,214.9,2,113.5,2,32.36,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,4,1,7,7,2,20190416,1719,-68.3074,31.2087,1811,1280.9,0.3361,34.6732,2,34.6762,3,214.8,2,215.5,2,114.2,2,32.38,2,0,2,2.22,2,2259.7,2,2353.83,2,7.5868,2,25.04,0.814,2,0.428,2,0.3833,2
3.2502E+11, I06S,4,1,6,6,2,20190416,1719,-68.3074,31.2087,1811,1383.2,0.3158,34.6732,2,34.6764,3,215.7,2,215.8,2,115.3,2,32.42,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,4,1,5,5,2,20190416,1719,-68.3074,31.2087,1811,1485,0.2603,34.6709,2,34.6739,3,216.6,2,217.3,2,116.3,2,32.46,2,0,2,2.22,2,2260.4,2,2353.77,2,7.5869,2,25,0.817,2,0.432,2,0.3237,2
3.2502E+11, I06S,4,1,4,4,2,20190416,1719,-68.3074,31.2087,1811,1586.5,0.2447,34.6707,2,34.6743,3,217.3,2,217.8,2,117.1,2,32.43,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,4,1,3,3,2,20190416,1719,-68.3074,31.2087,1811,1689.1,0.2317,34.67,2,34.6748,3,218.4,2,218.3,2,117.4,2,32.52,2,0,2,2.24,2,2258.4,2,2353.48,2,7.5868,2,25.02,0.821,2,0.438,2,0.3451,2
3.2502E+11, I06S,4,1,2,2,2,20190416,1719,-68.3074,31.2087,1811,1747.5,0.2327,34.67,2,34.6743,3,218.5,2,218.6,2,117.4,2,32.57,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,4,1,1,1,2,20190416,1719,-68.3074,31.2087,1811,1807.5,0.235,34.6701,2,34.6735,3,218.8,2,218.3,2,116.9,2,32.49,2,0,2,2.23,2,2259.7,6,2352.3,2,7.5868,2,25.02,0.826,2,0.44,2,0.3544,2
3.2502E+11, I06S,5,2,33,33,2,20190416,2223,-68.2795,31.0967,2321,4.4,-1.4174,34.0556,2,34.0537,2,341.2,2,345.7,2,56.2,2,28.15,2,0.17,2,1.87,2,2192.2,6,2302.73,2,7.6472,2,25.05,6.036,2,3.208,2,4.2715,2
3.2502E+11, I06S,5,2,32,32,2,20190416,2223,-68.2795,31.0967,2321,24.9,-1.3985,34.0562,2,34.0539,2,341.2,2,345.5,2,56,2,28,2,0.17,2,1.87,2,-999,9,-999,9,-999,9,-999,5.967,2,3.178,2,4.2749,2
3.2502E+11, I06S,5,2,31,31,2,20190416,2223,-68.2795,31.0967,2321,50.4,-1.2341,34.0894,2,34.0868,2,338.2,2,342.8,2,55.2,2,27.96,2,0.17,2,1.89,2,2194.7,2,2309.01,2,7.6464,2,25.04,5.909,2,3.132,2,4.0468,2
3.2502E+11, I06S,5,2,30,30,2,20190416,2223,-68.2795,31.0967,2321,75.4,-1.1403,34.1142,2,34.1218,2,335.4,2,334.8,2,57.2,2,28.41,2,0.16,2,1.91,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,29,29,2,20190416,2223,-68.2795,31.0967,2321,101.4,-1.4958,34.3448,2,34.3357,2,297,2,298.4,2,64.5,2,30.47,2,0.13,2,2.08,2,2225.1,2,2322.89,2,7.599,2,25.07,4.577,2,2.458,2,2.9835,2
3.2502E+11, I06S,5,2,28,28,2,20190416,2223,-68.2795,31.0967,2321,126.4,-1.3875,34.3931,2,34.389,2,292.8,2,290.1,2,67.1,2,31.05,2,0.05,2,2.1,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,27,27,2,20190416,2223,-68.2795,31.0967,2321,151.3,-0.765,34.4574,2,34.4564,2,270,2,267.3,2,72.6,2,31.47,2,0.02,2,2.15,2,2236.9,2,2328.3,2,7.5849,2,25.06,3.616,2,1.926,2,2.1947,2
3.2502E+11, I06S,5,2,26,26,2,20190416,2223,-68.2795,31.0967,2321,176.1,-0.4442,34.4973,2,34.4942,2,252.7,2,255.1,2,75.6,2,31.72,2,0.01,2,2.16,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,25,25,2,20190416,2223,-68.2795,31.0967,2321,202,-0.0686,34.5418,2,34.542,2,240,2,240.1,2,80.2,2,31.86,2,0.01,2,2.16,2,2244.3,2,2336.21,2,7.5778,2,25.08,2.664,2,1.432,2,1.5601,2
3.2502E+11, I06S,5,2,24,24,2,20190416,2223,-68.2795,31.0967,2321,226.9,0.0833,34.5631,2,34.5619,2,234.5,2,235.3,2,80.9,2,31.79,2,0,2,2.16,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,23,23,2,20190416,2223,-68.2795,31.0967,2321,252.4,0.2661,34.5882,2,34.5842,2,229.9,2,229.5,2,83.2,2,31.85,2,0,2,2.18,2,2248.2,2,2341.3,2,7.5774,2,25.06,2.202,2,1.183,2,1.2458,2
3.2502E+11, I06S,5,2,22,22,2,20190416,2223,-68.2795,31.0967,2321,303.5,0.6733,34.6392,2,34.6356,2,214.1,2,214.4,2,88.4,2,32.1,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,21,21,2,20190416,2223,-68.2795,31.0967,2321,353.2,0.7486,34.658,2,34.6554,2,214.1,2,211.9,2,90.7,2,31.88,2,0,2,2.17,2,2253.8,2,2362.7,4,7.5807,2,25.07,1.461,2,0.797,2,0.7621,2
3.2502E+11, I06S,5,2,20,20,2,20190416,2223,-68.2795,31.0967,2321,403.7,0.8159,34.6739,2,34.6711,2,208.6,2,209.8,2,93.3,2,31.79,2,0,2,2.16,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,19,19,2,20190416,2223,-68.2795,31.0967,2321,454.8,0.8585,34.6851,2,34.6821,2,207.8,2,207.9,2,95.4,2,31.93,2,0,2,2.16,2,2254.2,2,2348.51,2,7.586,2,25.05,1.02,2,0.557,2,0.5345,2
3.2502E+11, I06S,5,2,18,18,2,20190416,2223,-68.2795,31.0967,2321,505.2,0.8795,34.6919,2,34.6896,2,208.2,2,206.9,2,97.6,2,31.79,2,0,2,2.16,2,2254.2,6,2352.5,2,7.5881,2,25.06,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,17,17,2,20190416,2223,-68.2795,31.0967,2321,606.7,0.8044,34.6937,2,34.6899,2,206.3,2,208.3,2,100.2,2,31.78,2,0,2,2.16,2,2254.7,2,2352.36,2,7.59,2,25.06,0.867,2,0.471,2,0.4925,2
3.2502E+11, I06S,5,2,16,16,2,20190416,2223,-68.2795,31.0967,2321,707.6,0.7459,34.6963,2,34.6921,2,209.3,2,208.3,2,103.9,2,31.89,2,0,2,2.16,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,15,15,2,20190416,2223,-68.2795,31.0967,2321,808.8,0.7006,34.6982,2,34.6937,3,207.8,2,207.8,2,107.4,2,32.04,2,0,2,2.16,2,2256.4,2,2355.37,2,7.5898,2,25.05,0.698,2,0.37,2,0.2957,2
3.2502E+11, I06S,5,2,14,14,2,20190416,2223,-68.2795,31.0967,2321,911.4,0.5802,34.692,2,34.6868,3,209,2,210,2,109,2,32.14,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,13,13,2,20190416,2223,-68.2795,31.0967,2321,1011.7,0.5246,34.6904,2,34.687,3,210.7,2,210.9,2,111.3,2,32.24,2,0,2,2.18,2,2257.9,2,2353.85,2,7.5876,2,25.05,0.727,2,0.391,2,0.3519,2
3.2502E+11, I06S,5,2,12,12,2,20190416,2223,-68.2795,31.0967,2321,1113.4,0.491,34.6909,2,34.6858,3,211.1,2,210.4,2,113.7,2,32.51,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,11,11,2,20190416,2223,-68.2795,31.0967,2321,1215.1,0.4366,34.6896,2,34.6846,3,211.5,2,210.9,2,116.2,2,32.69,2,0,2,2.21,2,2260.6,2,2354.42,2,7.5853,2,25.05,0.652,2,0.346,2,0.2842,2
3.2502E+11, I06S,5,2,10,10,2,20190416,2223,-68.2795,31.0967,2321,1316.6,0.3894,34.688,2,34.6833,3,213.3,3,212,2,117.8,2,32.59,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,9,9,2,20190416,2223,-68.2795,31.0967,2321,1419,0.3357,34.6855,2,34.6805,3,212.3,2,213.2,2,118,2,32.64,2,0,2,2.21,2,2260,2,2357.08,2,7.5862,2,25.04,0.673,2,0.353,2,0.3462,2
3.2502E+11, I06S,5,2,8,8,2,20190416,2223,-68.2795,31.0967,2321,1519.9,0.2861,34.6838,2,34.6784,3,214.4,2,214.8,2,119.9,2,32.66,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,7,7,2,20190416,2223,-68.2795,31.0967,2321,1622.4,0.2444,34.6823,2,34.677,3,216.4,2,215.9,2,121,2,32.81,2,0,2,2.21,2,2257.2,2,2358.94,2,7.5859,2,25.05,0.672,2,0.35,2,0.2685,2
3.2502E+11, I06S,5,2,6,6,2,20190416,2223,-68.2795,31.0967,2321,1723.7,0.1918,34.6794,2,34.6744,3,217.2,2,218.4,2,121,2,32.67,2,0,2,2.2,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,5,5,2,20190416,2223,-68.2795,31.0967,2321,1825.7,0.1616,34.6784,2,34.6737,3,218.8,2,219.5,2,121.4,2,32.71,2,0,2,2.2,2,2257.2,2,2354.11,2,7.5876,2,25.05,0.753,2,0.396,2,0.2877,2
3.2502E+11, I06S,5,2,4,4,2,20190416,2223,-68.2795,31.0967,2321,1927.7,0.1275,34.677,2,34.6711,3,221,2,220.9,2,121.4,2,32.62,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,3,3,2,20190416,2223,-68.2795,31.0967,2321,2029.8,0.1158,34.6762,2,34.6705,3,221.7,2,221.8,2,120.4,2,32.53,2,0,2,2.24,2,2259.8,2,2355.9,2,7.5878,2,25.03,0.817,2,0.428,2,0.2821,2
3.2502E+11, I06S,5,2,2,2,2,20190416,2223,-68.2795,31.0967,2321,2177.6,0.0985,34.6753,2,34.6684,3,222.9,2,222.9,2,121.4,2,32.65,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,5,2,1,1,2,20190416,2223,-68.2795,31.0967,2321,2312,0.0286,34.6726,2,34.6664,3,225.9,2,225.5,2,121.2,2,32.61,2,0,2,2.24,2,2258.5,6,2355.16,2,7.589,2,25.04,0.905,2,0.49,2,0.4055,2
3.2502E+11, I06S,6,1,36,36,2,20190417,236,-68.2426,30.9434,2904,4.7,-1.6358,34.3228,3,34.0573,2,346.2,2,346.4,2,54.4,2,27.82,2,0.16,2,1.82,2,2196.7,6,-999,9,-999,9,-999,6.024,2,3.2,2,4.074,2
3.2502E+11, I06S,6,1,35,35,2,20190417,236,-68.2426,30.9434,2904,34.7,-1.6305,34.3227,3,34.0578,2,346.2,2,346.3,2,54.4,2,27.72,2,0.16,2,1.83,2,2196.7,2,2304.09,2,7.6505,2,25.04,6.001,2,3.181,2,4.0284,2
3.2502E+11, I06S,6,1,34,34,2,20190417,236,-68.2426,30.9434,2904,60.1,-1.5678,34.3302,3,34.087,2,341.3,2,341.4,2,55.6,2,28.02,2,0.16,2,1.88,2,2198.5,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,33,33,2,20190417,236,-68.2426,30.9434,2904,86,-1.2586,34.5687,3,34.291,2,302.3,2,302.4,2,63.7,2,29.9,2,0.14,2,2.05,2,2221.9,2,2317.23,2,7.6085,2,25.06,4.658,2,2.467,2,3.1241,2
3.2502E+11, I06S,6,1,32,32,2,20190417,236,-68.2426,30.9434,2904,110.3,-0.9991,34.6686,3,34.398,2,278.7,2,278.7,2,69.7,2,30.84,2,0.1,2,2.12,2,2234.2,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,31,31,2,20190417,236,-68.2426,30.9434,2904,136.4,-0.5625,34.7382,3,34.4717,2,265.6,4,260.3,2,74.4,2,31.32,2,0.02,2,2.14,2,2240.3,2,2330.54,2,7.5843,2,25.04,3.333,2,1.738,2,1.803,2
3.2502E+11, I06S,6,1,30,30,2,20190417,236,-68.2426,30.9434,2904,161.2,-0.4023,34.764,3,34.4999,2,260.3,4,255,2,76.4,2,31.53,2,0.01,2,2.15,2,2243.4,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,29,29,2,20190417,236,-68.2426,30.9434,2904,186.2,-0.0562,34.8026,3,34.5497,2,244.8,2,238.6,2,80.5,2,31.85,2,0,2,2.18,2,2247.9,2,2336.2,2,7.5791,2,25,2.582,2,1.374,2,1.4407,2
3.2502E+11, I06S,6,1,28,28,2,20190417,236,-68.2426,30.9434,2904,212,0.3327,34.8499,3,34.597,2,216.7,2,224,2,84.7,2,31.7,2,0,2,2.18,2,2250.3,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,27,27,2,20190417,236,-68.2426,30.9434,2904,237.1,0.5487,34.8793,3,34.6207,2,216.7,2,218.5,2,87.1,2,31.9,2,0,2,2.17,2,2252.7,2,2343.42,3,7.576,2,25.07,1.763,2,0.941,2,0.9101,2
3.2502E+11, I06S,6,1,26,26,2,20190417,236,-68.2426,30.9434,2904,267.2,0.5907,34.8891,3,34.6293,2,216.7,2,217.7,2,88,2,31.86,2,0,2,2.18,2,2253.2,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,25,25,2,20190417,236,-68.2426,30.9434,2904,318.5,0.7313,34.9127,3,34.6529,2,216.7,2,212.1,2,90.9,2,31.69,2,0,2,2.17,2,2254.7,2,2342.01,2,7.5803,2,25.03,1.37,2,0.744,2,0.6878,2
3.2502E+11, I06S,6,1,24,24,2,20190417,236,-68.2426,30.9434,2904,368.8,0.8901,34.9358,3,34.6764,2,216.7,2,207.4,2,94,2,31.71,2,0,2,2.17,2,2255.1,6,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,23,23,2,20190417,236,-68.2426,30.9434,2904,419.1,0.8305,34.936,3,34.679,2,216.7,2,208,2,95.8,2,31.72,2,0,2,2.18,2,2258.3,2,2348.6,2,7.5857,2,25.03,1.018,2,0.552,2,0.5669,2
3.2502E+11, I06S,6,1,22,22,2,20190417,236,-68.2426,30.9434,2904,469.6,0.8027,34.9405,3,34.6809,2,216.7,2,209.7,2,97.3,2,31.74,2,0,2,2.17,2,2257.4,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,21,21,2,20190417,236,-68.2426,30.9434,2904,540.7,0.771,34.9444,3,34.6845,2,216.7,2,209.7,2,99.3,2,31.58,2,0,2,2.18,2,2256.3,2,2349.29,2,7.5889,2,25.04,0.926,2,0.503,2,0.4741,2
3.2502E+11, I06S,6,1,20,20,2,20190417,236,-68.2426,30.9434,2904,641.2,0.6457,34.9384,3,34.6797,2,216.7,2,212.6,2,101.5,2,31.8,2,0,2,2.19,2,2256.7,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,19,19,2,20190417,236,-68.2426,30.9434,2904,743.7,0.5749,34.9393,3,34.6843,2,216.7,3,213,2,104.8,2,31.86,2,0,2,2.19,2,2258.8,2,2349.29,2,7.5889,2,25.06,0.944,2,0.514,2,0.4642,2
3.2502E+11, I06S,6,1,18,18,2,20190417,236,-68.2426,30.9434,2904,844.8,0.5416,34.9422,3,34.6807,2,216.7,3,213,2,107.2,2,32.08,2,0,2,2.2,2,2260.1,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,17,17,2,20190417,236,-68.2426,30.9434,2904,946.7,0.4964,34.9427,3,34.6807,2,216.7,3,212.9,2,110.1,2,32.16,2,0,2,2.22,2,2259.2,2,2353.93,2,7.5883,2,25.04,0.842,2,0.441,2,0.4599,2
3.2502E+11, I06S,6,1,16,16,2,20190417,236,-68.2426,30.9434,2904,1048.3,0.4671,34.9441,3,34.6829,2,216.7,3,212,2,112.5,2,32.21,2,0,2,2.23,2,2261.7,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,15,15,2,20190417,236,-68.2426,30.9434,2904,1150.1,0.4414,34.9434,3,34.6837,2,216.7,3,211.7,2,115.4,2,32.44,2,0,2,2.23,2,2262.3,2,2352.75,2,7.5866,2,25.05,0.687,2,0.365,2,0.2481,2
3.2502E+11, I06S,6,1,14,14,2,20190417,236,-68.2426,30.9434,2904,1250.9,0.3858,34.9414,3,34.6807,2,216.7,3,212.8,2,116.4,2,32.47,2,0,2,2.23,2,2261.8,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,13,13,2,20190417,236,-68.2426,30.9434,2904,1352.8,0.3489,34.9397,3,34.6801,2,216.7,3,213.5,2,117.9,2,32.4,2,0,2,2.23,2,2262,2,2353.65,2,7.5872,2,25.06,0.696,2,0.36,2,0.2605,2
3.2502E+11, I06S,6,1,12,12,2,20190417,236,-68.2426,30.9434,2904,1454.1,0.2774,34.9346,3,34.6766,2,216.7,3,215.5,2,119.4,2,32.62,2,0,2,2.23,2,2262.3,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,11,11,2,20190417,236,-68.2426,30.9434,2904,1555.1,0.2474,34.9324,3,34.675,2,216.7,2,216.9,2,119.7,2,32.64,2,0,2,2.24,2,2259.8,2,2352.02,2,7.5865,2,25.02,0.726,2,0.388,2,0.3119,2
3.2502E+11, I06S,6,1,10,10,2,20190417,236,-68.2426,30.9434,2904,1656.6,0.195,34.9299,3,34.6731,2,216.7,3,218,2,121.2,2,32.58,2,0,2,2.23,2,2262.1,6,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,9,9,2,20190417,236,-68.2426,30.9434,2904,1758.9,0.1571,34.9241,3,34.6721,2,216.7,3,219.5,2,121.7,2,32.57,2,0,2,2.24,2,2259.9,2,2351.71,2,7.5874,2,25.05,0.74,2,0.39,2,0.297,2
3.2502E+11, I06S,6,1,8,8,2,20190417,236,-68.2426,30.9434,2904,1860.7,0.1279,34.9173,3,34.6703,2,216.7,3,220.6,2,122.1,2,32.6,2,0,2,2.24,2,2260.1,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,7,7,2,20190417,236,-68.2426,30.9434,2904,1962.3,0.1036,34.9108,3,34.6697,2,216.7,3,221.9,2,122.1,2,32.53,2,0,2,2.23,2,2259.4,2,2353.24,2,7.5879,2,25.1,0.781,2,0.409,2,0.3079,2
3.2502E+11, I06S,6,1,6,6,2,20190417,236,-68.2426,30.9434,2904,2096.4,0.0749,34.9021,3,34.669,2,216.7,3,223.3,2,122.2,2,32.51,2,0,2,2.24,2,2256,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,5,5,2,20190417,236,-68.2426,30.9434,2904,2300,0.0392,34.8805,3,34.6668,2,216.7,3,224.9,2,121.9,2,32.48,2,0,2,2.23,2,2257.9,2,2352.19,2,7.5897,2,25.06,0.908,2,0.479,2,0.4062,2
3.2502E+11, I06S,6,1,4,4,2,20190417,236,-68.2426,30.9434,2904,2503.8,0.0114,34.7673,3,34.6654,2,216.7,3,226.4,2,122.5,2,32.61,2,0,2,2.24,2,2257.5,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,3,3,2,20190417,236,-68.2426,30.9434,2904,2708.8,-0.0078,34.7477,3,34.6644,2,233.5,3,228.2,2,122.3,2,32.48,2,0,2,2.23,2,2263.8,2,2352.17,2,7.5948,2,25.07,0.957,2,0.506,2,0.3606,2
3.2502E+11, I06S,6,1,2,2,2,20190417,236,-68.2426,30.9434,2904,2796,-0.0151,34.7393,3,34.6633,2,234.1,3,228.8,2,122.3,2,32.44,2,0,2,2.23,2,2261.8,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,6,1,1,1,2,20190417,236,-68.2426,30.9434,2904,2894.1,-0.022,34.7175,3,34.6621,2,229.6,2,229.6,2,122.1,2,32.44,2,0,2,2.23,2,2258.4,6,2351.93,2,7.6157,2,25.07,1.052,2,0.548,2,0.4296,2
3.2502E+11, I06S,7,1,36,36,2,20190417,637,-68.1945,30.7556,3242,5,-1.6472,34.0729,2,34.0755,2,346.2,2,347.2,2,53.9,2,27.72,2,0.17,2,1.82,2,2193.5,2,2307.97,2,7.6517,2,25.01,6.015,2,3.216,2,4.2119,2
3.2502E+11, I06S,7,1,35,35,2,20190417,637,-68.1945,30.7556,3242,19.9,-1.6468,34.073,2,34.0755,2,346.2,2,347,2,53.9,2,27.69,2,0.17,2,1.82,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,34,34,2,20190417,637,-68.1945,30.7556,3242,40.2,-1.6438,34.0733,2,34.0758,2,346.2,2,347,2,53.8,2,27.72,2,0.17,2,1.81,2,2172.6,4,2306.59,2,7.6514,2,25.03,6.006,2,3.196,2,4.1201,2
3.2502E+11, I06S,7,1,33,33,2,20190417,637,-68.1945,30.7556,3242,65.7,-1.4167,34.143,2,34.1457,2,345.8,4,340.6,2,55.7,2,28.22,2,0.16,2,1.87,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,32,32,2,20190417,637,-68.1945,30.7556,3242,90.5,-1.529,34.2757,2,34.3065,2,314,3,308.7,2,62.2,2,29.97,2,0.15,2,2.04,2,2220.7,2,2320.63,2,7.607,2,25.04,4.879,2,2.616,2,3.2163,2
3.2502E+11, I06S,7,1,31,31,2,20190417,637,-68.1945,30.7556,3242,115.8,-1.3152,34.3906,2,34.3819,2,291,2,291.5,2,66.2,2,30.98,2,0.04,2,2.08,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,30,30,2,20190417,637,-68.1945,30.7556,3242,141.3,-0.9901,34.4293,2,34.4344,2,279.2,3,273.9,2,70.8,2,31.32,2,0.01,2,2.11,2,2237.2,2,2328.41,2,7.587,2,25.03,3.834,2,2.055,2,2.2556,2
3.2502E+11, I06S,7,1,28,28,2,20190417,637,-68.1945,30.7556,3242,237.7,0.6695,34.6272,2,34.6331,2,212.5,2,212.2,2,88.1,2,32.18,2,0,2,2.17,2,2253.1,2,2340.88,2,7.5741,2,25.05,1.546,2,0.838,2,0.869,2
3.2502E+11, I06S,7,1,27,27,2,20190417,637,-68.1945,30.7556,3242,287.6,0.92,34.6637,2,34.6646,2,205.2,2,206.1,2,91.6,2,31.83,2,0,2,2.14,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,26,26,2,20190417,637,-68.1945,30.7556,3242,338.8,1.0584,34.6851,2,34.6862,2,201.7,2,201.6,2,94.3,2,31.9,2,0,2,2.13,2,2253.1,2,2346.21,2,7.5805,2,25.04,0.893,2,0.492,2,0.4577,2
3.2502E+11, I06S,7,1,25,25,2,20190417,637,-68.1945,30.7556,3242,389.1,1.0127,34.6907,2,34.6909,2,203,2,203.1,2,95.8,2,31.74,2,0,2,2.13,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,24,24,2,20190417,637,-68.1945,30.7556,3242,439.6,1.0278,34.6985,2,34.7007,2,202.1,2,202.1,2,98.3,2,31.72,2,0,2,2.13,2,2255.1,6,2348.58,2,7.5866,2,25.04,0.701,2,0.382,2,0.3415,2
3.2502E+11, I06S,7,1,23,23,2,20190417,637,-68.1945,30.7556,3242,490.4,1.0322,34.7041,2,34.7043,2,202.6,2,201.2,2,100,2,31.78,2,0,2,2.14,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,7,1,21,21,2,20190417,637,-68.1945,30.7556,3242,672.6,0.8637,34.7025,2,34.7013,2,203.5,2,204.1,2,105.6,2,31.83,2,0,2,2.15,2,2253.2,2,2351.29,2,7.5901,2,25.06,0.579,2,0.31,2,0.2717,2
3.2502E+11, I06S,7,1,20,20,2,20190417,637,-68.1945,30.7556,3242,774,0.7871,34.7005,2,34.7007,2,204.8,2,205.2,2,108.1,2,32.01,2,0,2,2.16,2,2258.1,2,2351.2,2,7.5899,2,25.07,0.567,2,0.304,2,0.2794,2
3.2502E+11, I06S,7,1,19,19,2,20190417,637,-68.1945,30.7556,3242,875.6,0.7037,34.6969,2,34.699,3,205.5,2,206.4,2,110.5,2,32.07,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
