BOTTLE,20191224JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140514CCHSIOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  316N145_9,       I07C,688,1,7,7,2,19950706,945,-26.6698,54.4883,5170,4253,1.0949,34.7105,2,34.7101,2,201.5,2,202.2,2,126.4,2,32.22,2,0,2,2.28,2,-999,9,-999,9,2266.4,2,2370.1,2
  316N145_9,       I07C,688,1,6,6,2,19950706,945,-26.6698,54.4883,5170,4454.5,1.0213,34.7073,2,34.7074,2,204.1,2,205.5,2,126.18,2,32.08,2,0,2,2.27,2,0.009,2,0,2,2264.1,2,2371.6,2
  316N145_9,       I07C,688,1,5,5,2,19950706,945,-26.6698,54.4883,5170,4653.7,0.9517,34.7042,2,34.7034,2,206.4,2,208.2,2,127.35,2,32.04,2,0,2,2.27,2,-999,9,-999,9,2262.2,2,2368.7,6
  316N145_9,       I07C,688,1,4,4,2,19950706,945,-26.6698,54.4883,5170,4851.2,0.9314,34.7024,2,34.7009,2,207.9,2,208.8,2,128.33,2,32.09,2,0,2,2.28,2,-999,9,-999,9,2262.4,2,2370.1,2
  316N145_9,       I07C,688,1,3,3,2,19950706,945,-26.6698,54.4883,5170,5000.2,0.933,34.7014,2,34.7003,2,209.1,2,209.5,2,128.31,2,32.1,2,0,2,2.29,2,0.017,2,0,2,2262,2,2363.5,2
  316N145_9,       I07C,688,1,2,2,2,19950706,945,-26.6698,54.4883,5170,5152.9,0.9464,34.7011,2,34.7007,2,209.5,2,209.4,2,128.28,2,32.11,2,0,2,2.26,2,0.005,2,0,2,2262.5,6,2379,2
  316N145_9,       I07C,688,1,1,1,2,19950706,945,-26.6698,54.4883,5170,5290.3,0.962,34.7011,2,34.7013,2,209.9,2,209.2,2,128.06,2,32.11,2,0,2,2.27,2,0.017,2,0,2,2262.5,2,2371.6,2
  316N145_9,       I07C,689,1,36,36,2,19950706,1444,-26.3257,54.503,5172,3.3,22.0451,35.4272,2,35.4277,2,211.8,4,219.3,2,2.75,2,0.01,2,0,2,0.1,2,2.03,2,1.115,2,1983.7,6,2317.8,2
  316N145_9,       I07C,689,1,35,35,2,19950706,1444,-26.3257,54.503,5172,57.9,21.9801,35.4626,2,35.5001,2,218.1,4,216.7,2,2.93,2,0,2,0.01,2,0.11,2,-999,9,-999,9,1999.3,2,2323.6,2
  316N145_9,       I07C,689,1,34,34,2,19950706,1444,-26.3257,54.503,5172,82.6,20.0555,35.5919,2,35.5896,2,203.7,2,208.9,2,3.48,2,0.9,2,0.07,2,0.22,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,33,33,2,19950706,1444,-26.3257,54.503,5172,107.3,18.9284,35.6028,2,35.6004,2,202.7,2,193.7,2,4.41,2,3.35,2,0.03,2,0.37,2,-999,9,-999,9,2061.3,2,2332.4,2
  316N145_9,       I07C,689,1,32,32,2,19950706,1444,-26.3257,54.503,5172,156.9,17.0322,35.5866,2,35.5842,2,201.8,2,200.9,2,4.4,2,4.28,2,0.01,2,0.44,2,2.376,2,1.224,2,-999,9,-999,9
  316N145_9,       I07C,689,1,31,31,2,19950706,1444,-26.3257,54.503,5172,207.3,15.6678,35.5336,2,35.5368,2,214.5,2,211.4,2,3.83,2,4.52,2,0.01,2,0.47,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,30,30,2,19950706,1444,-26.3257,54.503,5172,258.9,14.4868,35.4187,2,35.4198,2,217.6,2,214.1,2,4.19,2,6.59,2,0.01,2,0.59,2,2.6,2,1.337,2,-999,9,-999,9
  316N145_9,       I07C,689,1,29,29,2,19950706,1444,-26.3257,54.503,5172,358,13.2673,35.2748,2,35.2732,2,224.7,2,224,2,4.75,2,8.53,2,0,2,0.7,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,28,28,2,19950706,1444,-26.3257,54.503,5172,458.2,12.2761,35.1183,2,35.1135,2,223.3,2,223.1,2,4.92,2,10.65,2,0,2,0.83,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,27,27,2,19950706,1444,-26.3257,54.503,5172,558.5,11.1036,34.9444,2,34.9448,2,221.7,2,223.4,2,5.66,2,13.15,2,0,2,0.99,2,2.274,2,1.123,2,-999,9,-999,9
  316N145_9,       I07C,689,1,26,26,2,19950706,1444,-26.3257,54.503,5172,684.2,9.8533,34.776,2,34.7754,2,217.4,2,219.9,2,7.34,2,16.38,2,0.01,2,1.19,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,25,25,2,19950706,1444,-26.3257,54.503,5172,809.9,7.9513,34.5791,2,34.5729,2,205.1,2,206.6,2,14.42,2,22.42,2,0,2,1.59,2,1.137,6,0.562,6,-999,9,-999,9
  316N145_9,       I07C,689,1,24,24,2,19950706,1444,-26.3257,54.503,5172,935,6.1293,34.4765,2,34.4784,2,195.9,2,189.4,2,29.16,2,27.75,2,0,2,1.95,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,23,23,2,19950706,1444,-26.3257,54.503,5172,1061.9,4.8809,34.4465,2,34.4449,2,181.2,2,180,2,43.35,2,31.05,2,0.01,2,2.19,2,0.331,2,0.165,2,-999,9,-999,9
  316N145_9,       I07C,689,1,22,22,2,19950706,1444,-26.3257,54.503,5172,1211.8,3.876,34.4695,2,34.4688,2,171.6,2,171.4,2,57.95,2,33.09,2,0.01,2,2.36,2,0.148,2,0.075,2,-999,9,-999,9
  316N145_9,       I07C,689,1,21,21,2,19950706,1444,-26.3257,54.503,5172,1364.7,3.3521,34.5255,2,34.5252,2,165.9,2,165.8,2,68.26,2,33.71,2,0.01,2,2.4,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,20,20,2,19950706,1444,-26.3257,54.503,5172,1515.7,2.9763,34.5969,2,34.5982,2,164,2,164.5,2,78.99,2,33.61,2,0.01,2,2.38,2,0.023,2,0.003,2,-999,9,-999,9
  316N145_9,       I07C,689,1,19,19,2,19950706,1444,-26.3257,54.503,5172,1717.1,2.669,34.6512,2,34.6504,2,166.1,3,169.2,2,85.6,2,32.99,2,0,2,2.35,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,18,18,2,19950706,1444,-26.3257,54.503,5172,1918.6,2.4497,34.6943,2,34.6943,2,167.4,3,173.3,2,91.66,2,32.46,2,0.01,2,2.3,2,-0.001,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,17,17,2,19950706,1444,-26.3257,54.503,5172,2120.6,2.2961,34.7181,2,34.7171,2,169.8,3,174.2,2,97.94,2,32.27,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,16,16,2,19950706,1444,-26.3257,54.503,5172,2319.8,2.1967,34.7345,2,34.7328,2,170.3,3,175.5,2,102.13,2,32.22,2,0,2,2.3,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,15,15,2,19950706,1444,-26.3257,54.503,5172,2522.6,2.0926,34.742,2,34.7396,2,171.8,3,176,2,106.33,2,32.17,2,0.01,2,2.29,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,14,14,2,19950706,1444,-26.3257,54.503,5172,2726,1.971,34.7425,2,34.7392,2,174,2,173.8,2,113.27,2,32.64,2,0.01,2,2.33,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,13,13,2,19950706,1444,-26.3257,54.503,5172,2928.9,1.8684,34.7408,2,34.7398,2,176.7,2,175,2,116.74,2,32.83,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,12,12,2,19950706,1444,-26.3257,54.503,5172,3132.3,1.74,34.7373,2,34.7377,2,179.6,2,179.1,2,118.26,2,32.73,2,0.01,2,2.32,2,0,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,11,11,2,19950706,1444,-26.3257,54.503,5172,3337.8,1.568,34.7295,2,34.7294,2,184.3,2,182.5,2,121.95,2,32.83,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,10,10,2,19950706,1444,-26.3257,54.503,5172,3543.8,1.4327,34.724,2,34.7229,2,188.6,2,187.5,2,123.08,2,32.78,2,0,2,2.31,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,9,9,2,19950706,1444,-26.3257,54.503,5172,3747.5,1.3256,34.719,2,34.7182,2,190.2,2,190,2,126,2,32.83,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,8,8,2,19950706,1444,-26.3257,54.503,5172,3950.5,1.2344,34.7144,2,34.7129,2,193.6,2,192.7,2,127.73,2,32.64,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,7,7,2,19950706,1444,-26.3257,54.503,5172,4153.4,1.1569,34.7116,2,34.7102,2,196.1,2,196.9,2,127.69,2,32.68,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,6,6,2,19950706,1444,-26.3257,54.503,5172,4357.3,1.0764,34.7084,2,34.7082,2,202.3,2,201.3,2,127.25,2,32.44,2,0,2,2.31,2,0.004,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,5,5,2,19950706,1444,-26.3257,54.503,5172,4558.9,1.0108,34.7065,2,34.7055,2,204.1,2,205.4,2,126.61,2,32.25,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,4,4,2,19950706,1444,-26.3257,54.503,5172,4766.9,0.976,34.7039,2,34.7033,2,206.2,2,207.2,2,126.96,2,32.25,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,689,1,3,3,2,19950706,1444,-26.3257,54.503,5172,4971.9,0.9678,34.7031,2,34.7023,2,208.5,2,208.2,2,127.31,2,32.25,2,0,2,2.28,2,0.01,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,2,2,2,19950706,1444,-26.3257,54.503,5172,5125.1,0.9691,34.7027,2,34.7017,2,209,2,208.9,2,127.26,2,32.25,2,0,2,2.27,2,0.004,2,0,2,-999,9,-999,9
  316N145_9,       I07C,689,1,1,1,2,19950706,1444,-26.3257,54.503,5172,5289.5,0.9696,34.7014,2,34.7007,2,211.4,3,209.3,2,127.41,2,32.19,2,0,2,2.27,2,0.016,2,0.002,2,-999,9,-999,9
  316N145_9,       I07C,690,1,36,36,2,19950706,1942,-25.9997,54.5015,5196,4.5,22.0598,35.4622,2,35.4632,2,214,4,217.8,2,2.81,2,0.04,2,0,2,0.11,2,2.025,2,1.103,2,1985.6,6,2312.9,2
  316N145_9,       I07C,690,1,35,35,2,19950706,1942,-25.9997,54.5015,5196,27.6,22.0538,35.464,2,35.4652,2,216.6,4,217.7,2,2.79,2,0.08,2,0,2,0.11,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,34,34,2,19950706,1942,-25.9997,54.5015,5196,47.9,21.7198,35.5098,2,35.5022,2,215,4,219.4,2,2.78,2,0.08,2,0,2,0.1,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,33,33,2,19950706,1942,-25.9997,54.5015,5196,67.3,21.5324,35.5576,2,35.5581,2,214.2,2,220.2,2,2.58,2,0.08,2,0,2,0.1,2,-999,9,-999,9,1995.1,2,2321.3,2
  316N145_9,       I07C,690,1,32,32,2,19950706,1942,-25.9997,54.5015,5196,88.8,19.8463,35.5766,2,35.5768,2,200.1,2,199.2,2,3.66,2,1.98,2,0.07,2,0.29,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,31,31,2,19950706,1942,-25.9997,54.5015,5196,109.8,18.6161,35.6123,2,35.6095,2,198.5,2,197.3,2,4.01,2,3.03,2,0.02,2,0.35,2,2.286,2,1.205,2,2060.2,2,2326.2,2
  316N145_9,       I07C,690,1,30,30,2,19950706,1942,-25.9997,54.5015,5196,138.6,17.6094,35.6034,2,35.6018,2,202.8,2,200.2,2,4.18,2,3.64,2,0.01,2,0.4,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,29,29,2,19950706,1942,-25.9997,54.5015,5196,157.2,16.9415,35.5857,2,35.5827,2,203.6,2,201.8,2,4.35,2,4.24,2,0.01,2,0.44,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,28,28,2,19950706,1942,-25.9997,54.5015,5196,208.5,15.7173,35.5298,2,35.5215,2,209.5,2,207.8,2,4.15,2,5.16,2,0.01,2,0.51,2,2.543,2,1.25,2,-999,9,-999,9
  316N145_9,       I07C,690,1,27,27,2,19950706,1942,-25.9997,54.5015,5196,258.5,14.8113,35.45,2,35.4435,2,211.7,2,211.9,2,4.13,2,6.26,2,0.01,2,0.58,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,26,26,2,19950706,1942,-25.9997,54.5015,5196,307.5,14.0532,35.3711,2,35.3704,2,215.5,2,217.6,2,4.12,2,7.13,2,0.01,2,0.64,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,25,25,2,19950706,1942,-25.9997,54.5015,5196,409,12.8215,35.2015,2,35.2012,2,219,2,222.9,2,4.65,2,9.47,2,0,2,0.77,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,24,24,2,19950706,1942,-25.9997,54.5015,5196,507.8,11.71,35.0332,2,35.0329,2,223.5,2,226.3,2,4.82,2,11.49,2,0,2,0.89,2,2.49,6,1.22,6,-999,9,-999,9
  316N145_9,       I07C,690,1,23,23,2,19950706,1942,-25.9997,54.5015,5196,608,10.5429,34.8713,2,34.8705,2,218.9,2,223.5,2,5.9,2,14.2,2,0,2,1.06,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,22,22,2,19950706,1942,-25.9997,54.5015,5196,709.8,9.3648,34.7124,2,34.7134,2,219.3,2,221,2,7.53,2,17.19,2,0,2,1.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,21,21,2,19950706,1942,-25.9997,54.5015,5196,810.5,8.0702,34.5904,2,34.5932,2,208.7,2,208,2,13.17,2,21.53,2,0.01,2,1.54,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,20,20,2,19950706,1942,-25.9997,54.5015,5196,911.3,6.6636,34.5001,2,34.5008,2,192.6,2,194.6,2,23.57,2,26,2,0,2,1.84,2,0.65,2,0.323,2,-999,9,-999,9
  316N145_9,       I07C,690,1,19,19,2,19950706,1942,-25.9997,54.5015,5196,1111,4.6408,34.4773,2,34.4779,2,167.5,2,167,2,51.17,2,31.92,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,18,18,2,19950706,1942,-25.9997,54.5015,5196,1311.4,3.5775,34.5318,2,34.5278,2,159.1,2,162.1,2,67.14,2,33.44,2,0,2,2.39,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,17,17,2,19950706,1942,-25.9997,54.5015,5196,1515.2,3.0895,34.608,2,34.6073,2,159.1,3,162.1,2,78.03,2,33.34,2,0,2,2.39,2,0.016,2,0.001,2,-999,9,-999,9
  316N145_9,       I07C,690,1,16,16,2,19950706,1942,-25.9997,54.5015,5196,1717.8,2.6691,34.6634,2,34.6616,2,164.8,3,168.6,2,83.58,2,32.63,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,15,15,2,19950706,1942,-25.9997,54.5015,5196,1920.9,2.4122,34.7025,2,34.7003,2,165.5,3,174.8,2,90.27,2,31.92,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,14,14,2,19950706,1942,-25.9997,54.5015,5196,2122.5,2.3009,34.73,2,34.7297,2,169.1,3,176.5,2,94.56,2,31.68,2,0,2,2.26,2,0.004,2,0,2,-999,9,-999,9
  316N145_9,       I07C,690,1,13,13,2,19950706,1942,-25.9997,54.5015,5196,2324.4,2.1828,34.7377,2,34.7371,2,169.1,3,171.9,2,104.15,2,32.29,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,12,12,2,19950706,1942,-25.9997,54.5015,5196,2578.4,2.0281,34.7374,2,34.7383,2,166.1,2,167.5,2,114.61,2,33.1,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,11,11,2,19950706,1942,-25.9997,54.5015,5196,2833.2,1.8825,34.735,2,34.7348,2,169,3,166.7,2,120.94,2,33.43,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,10,10,2,19950706,1942,-25.9997,54.5015,5196,3086.7,1.7378,34.7291,2,34.7283,2,174.6,3,171.9,2,122.46,2,33.29,2,0,2,2.38,2,0,2,0,2,-999,9,-999,9
  316N145_9,       I07C,690,1,9,9,2,19950706,1942,-25.9997,54.5015,5196,3341.8,1.5804,34.7253,2,34.724,2,180.3,3,177.4,2,124.37,2,33.15,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,8,8,2,19950706,1942,-25.9997,54.5015,5196,3596.3,1.4267,34.7207,2,34.7197,2,188.2,3,183.7,2,125.31,2,32.68,2,0,2,2.35,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,7,7,2,19950706,1942,-25.9997,54.5015,5196,3852.7,1.2942,34.7175,2,34.7171,2,192.2,3,190.4,2,124.7,2,32.54,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,6,6,2,19950706,1942,-25.9997,54.5015,5196,4107.2,1.1797,34.714,2,34.7134,2,198.6,2,198,2,123.32,2,32.25,2,0,2,2.29,2,-0.003,2,0,2,-999,9,-999,9
  316N145_9,       I07C,690,1,5,5,2,19950706,1942,-25.9997,54.5015,5196,4362,1.0813,34.7102,2,34.7102,2,204,2,203.6,2,122.51,2,31.97,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,4,4,2,19950706,1942,-25.9997,54.5015,5196,4618.3,0.9978,34.706,2,34.7061,2,206.8,2,206.8,2,123.84,2,31.92,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,3,3,2,19950706,1942,-25.9997,54.5015,5196,4873.5,0.971,34.7037,2,34.7036,2,207.7,2,208.7,2,124.59,2,31.97,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,690,1,2,2,2,19950706,1942,-25.9997,54.5015,5196,5078.8,0.9758,34.7033,2,34.7028,2,208,2,208.4,2,124.76,2,31.93,2,0,2,2.27,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,690,1,1,1,2,19950706,1942,-25.9997,54.5015,5196,5313.9,0.99,34.7017,2,34.7026,2,208.4,2,208.8,2,125.12,2,31.97,2,0,2,2.27,2,0.007,2,0,2,-999,9,-999,9
  316N145_9,       I07C,691,1,17,17,2,19950707,35,-25.6608,54.5037,5037,3.4,22.4392,35.3783,2,35.3807,2,213.4,4,217.3,2,2.99,2,0,2,0,2,0.12,2,1.974,2,1.081,2,1979.7,2,2315.1,2
  316N145_9,       I07C,691,1,16,16,2,19950707,35,-25.6608,54.5037,5037,56,22.3806,35.3991,2,35.4008,2,216.7,4,216.7,2,2.97,2,0.05,2,0,2,0.11,2,-999,9,-999,9,1980.2,2,2313.2,2
  316N145_9,       I07C,691,1,15,15,2,19950707,35,-25.6608,54.5037,5037,106.9,19.6566,35.5867,2,35.5838,2,213.6,4,202.7,2,3.69,2,1.6,2,0.1,2,0.27,2,-999,9,-999,9,2044.8,2,2333.5,6
  316N145_9,       I07C,691,1,14,14,2,19950707,35,-25.6608,54.5037,5037,156.2,17.0009,35.603,2,35.6017,2,208.7,4,203.8,2,4.22,2,3.48,2,0.01,2,0.4,2,2.412,2,1.27,2,2073.6,2,2334.7,2
  316N145_9,       I07C,691,1,13,13,2,19950707,35,-25.6608,54.5037,5037,207.3,15.6879,35.525,2,35.5249,2,207.4,2,206.6,2,4.38,2,5.19,2,0.01,2,0.5,2,-999,9,-999,9,2084.8,2,2332.1,2
  316N145_9,       I07C,691,1,12,12,2,19950707,35,-25.6608,54.5037,5037,256,14.6349,35.4289,2,35.4341,2,214.4,2,212.4,2,4.37,2,6.43,2,0,2,0.58,2,2.555,2,1.305,2,2090.5,2,2324.4,2
  316N145_9,       I07C,691,1,11,11,2,19950707,35,-25.6608,54.5037,5037,355.7,13.3833,35.2862,2,35.2886,2,223,2,223.7,2,4.54,2,8.18,2,0,2,0.68,2,-999,9,-999,9,2095.9,2,2318.7,2
  316N145_9,       I07C,691,1,10,10,2,19950707,35,-25.6608,54.5037,5037,457.7,12.2666,35.117,2,35.1238,2,224.8,2,226.8,2,4.7,2,10.3,2,0,2,0.81,2,2.624,2,1.322,2,2100,2,2305.4,2
  316N145_9,       I07C,691,1,9,9,2,19950707,35,-25.6608,54.5037,5037,556.7,11.1672,34.9546,2,34.9568,2,222,2,225.5,2,5.42,2,12.65,2,0,2,0.97,2,-999,9,-999,9,2107.5,2,2305.1,2
  316N145_9,       I07C,691,1,8,8,2,19950707,35,-25.6608,54.5037,5037,657.6,9.99,34.7911,2,34.7955,2,220,2,223.6,2,6.5,2,15.6,2,0,2,1.15,2,1.992,2,0.998,2,2116.5,2,2299.3,2
  316N145_9,       I07C,691,1,7,7,2,19950707,35,-25.6608,54.5037,5037,759,8.735,34.6545,2,34.6607,2,210.8,2,213,2,10.31,2,19.44,2,0,2,1.39,2,-999,9,-999,9,2133.1,2,2293.5,2
  316N145_9,       I07C,691,1,6,6,2,19950707,35,-25.6608,54.5037,5037,858.5,7.2923,34.5285,4,34.5436,2,-999,5,198.5,2,19.05,2,24.23,2,0,2,1.72,2,0.776,2,0.398,2,2157.9,2,2295.4,2
  316N145_9,       I07C,691,1,5,5,2,19950707,35,-25.6608,54.5037,5037,959.6,6.1811,34.4884,2,34.4912,2,185.8,2,184.1,2,30.7,2,27.98,2,0,2,1.98,2,-999,9,-999,9,2183.3,2,2304.5,6
  316N145_9,       I07C,691,1,4,4,2,19950707,35,-25.6608,54.5037,5037,1109.6,4.5926,34.4724,2,34.4728,2,170.4,2,169,2,50.78,2,32.04,2,0,2,2.29,2,0.195,2,0.103,2,2219.5,2,2313.1,2
  316N145_9,       I07C,691,1,3,3,2,19950707,35,-25.6608,54.5037,5037,1247.7,4.0819,34.5289,2,34.5306,2,156.6,2,154.6,2,65.25,2,33.56,2,0,2,2.41,2,-999,9,-999,9,2243.2,2,2337.2,2
  316N145_9,       I07C,691,1,2,2,2,19950707,35,-25.6608,54.5037,5037,1413,3.311,34.5674,2,34.5671,2,157.2,3,161,2,72.97,2,33.66,2,0,2,2.39,2,-999,9,-999,9,2251.5,2,2331.9,2
  316N145_9,       I07C,691,1,1,1,2,19950707,35,-25.6608,54.5037,5037,1563.8,2.934,34.6239,2,34.6242,2,158.7,3,164.7,2,80.15,2,33.18,2,0,2,2.39,2,-999,9,-999,9,2255.4,2,2349.7,2
  316N145_9,       I07C,691,1,36,36,2,19950707,35,-25.6608,54.5037,5037,1713,2.654,34.6726,2,34.6733,2,159.9,3,168.7,2,86.81,2,32.66,2,0,2,2.33,2,-999,9,-999,9,2259.8,2,2360.2,2
  316N145_9,       I07C,691,1,35,35,2,19950707,35,-25.6608,54.5037,5037,1914.7,2.4253,34.7051,2,34.7063,2,161.4,3,172.5,2,92.38,2,32.28,2,0,2,2.31,2,-0.003,2,0,2,2264,6,-999,5
  316N145_9,       I07C,691,1,34,34,2,19950707,35,-25.6608,54.5037,5037,2114.6,2.2833,34.7283,2,34.7294,2,164.3,3,173.1,2,98.54,2,32.23,2,0,2,2.3,2,-0.004,2,0,2,2269.1,2,2373.5,2
  316N145_9,       I07C,691,1,33,33,2,19950707,35,-25.6608,54.5037,5037,2316.4,2.1689,34.736,2,34.7373,2,165.3,3,169.5,2,107,2,32.71,2,0,2,2.34,2,-999,9,-999,9,2279.2,2,2378.6,2
  316N145_9,       I07C,691,1,32,32,2,19950707,35,-25.6608,54.5037,5037,2519.8,2.0429,34.7365,2,34.7375,2,162.8,3,165.1,2,115.36,2,33.23,2,0,2,2.41,2,-0.004,2,0.001,2,2290.3,2,2390.5,2
  316N145_9,       I07C,691,1,31,31,2,19950707,35,-25.6608,54.5037,5037,2677.3,1.9416,34.7338,2,34.7337,2,165.7,3,167.3,2,117.82,2,33.33,2,0,2,2.41,2,-999,9,-999,9,2289.4,2,2393.7,2
  316N145_9,       I07C,691,1,30,30,2,19950707,35,-25.6608,54.5037,5037,2831.2,1.8726,34.7325,2,34.7329,2,167.3,2,168,2,120.09,2,33.38,2,0,2,2.4,2,0,2,0,2,2291.9,2,2393.4,2
  316N145_9,       I07C,691,1,29,29,2,19950707,35,-25.6608,54.5037,5037,2983,1.7954,34.7308,2,34.731,2,169.5,2,169.2,2,122.18,2,33.43,2,0,2,2.41,2,-999,9,-999,9,2291.7,2,2390.9,2
  316N145_9,       I07C,691,1,28,28,2,19950707,35,-25.6608,54.5037,5037,3137,1.7077,34.7287,2,34.73,2,172.9,2,172.5,2,123.11,2,33.43,2,0.01,2,2.4,2,0.001,2,0,2,2290.9,2,2395.1,2
  316N145_9,       I07C,691,1,27,27,2,19950707,35,-25.6608,54.5037,5037,3337.3,1.5846,34.7257,2,34.7263,2,179.1,2,176.9,2,124.04,2,33.24,2,0,2,2.37,2,-999,9,-999,9,2287.9,2,2388.8,2
  316N145_9,       I07C,691,1,26,26,2,19950707,35,-25.6608,54.5037,5037,3541.6,1.4755,34.7222,2,34.7225,2,183.7,2,181.6,2,124.39,2,33.1,2,0,2,2.37,2,-0.004,2,0.002,2,2284.6,2,2391.5,2
  316N145_9,       I07C,691,1,25,25,2,19950707,35,-25.6608,54.5037,5037,3744.3,1.3652,34.719,2,34.7204,2,190.1,2,187.8,2,124.35,2,32.87,2,0,2,2.38,2,-999,9,-999,9,2279.7,2,2380.3,6
  316N145_9,       I07C,691,1,24,24,2,19950707,35,-25.6608,54.5037,5037,3947.9,1.2594,34.7155,2,34.7159,2,194.6,2,192.7,2,123.73,2,32.58,2,0,2,2.34,2,-0.003,2,0,2,2275.2,2,2381.5,2
  316N145_9,       I07C,691,1,23,23,2,19950707,35,-25.6608,54.5037,5037,4153.9,1.1612,34.7123,2,34.7123,2,198.6,2,197.8,2,123.7,2,32.39,2,0,2,2.33,2,-999,9,-999,9,2270.7,2,-999,5
