BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20020919WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
      06MT18_1,  A01E,605,1,15,    B39,2,19910917,114,52.4667,-20.8633,3739,518.4,6.6682,34.952,2,34.95,2,239.2,2,10.26,2,17.68,2,0.01,2,1.19,2,2.826,2,1.38,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,14,    B42,2,19910917,114,52.4667,-20.8633,3739,654,6.7142,35.1117,2,35.112,2,220.9,2,11.33,2,18.56,2,0,2,1.23,2,1.918,2,0.928,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,13,     K9,2,19910917,114,52.4667,-20.8633,3739,803.8,5.802,35.0818,2,35.081,2,231.5,2,11.92,2,18.56,2,0,2,1.24,2,1.759,2,0.849,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,12,    B50,2,19910917,114,52.4667,-20.8633,3739,1006,4.5601,34.9736,2,34.973,2,252.7,2,11.72,2,18.26,2,0,2,1.22,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,605,1,11,    B44,2,19910917,114,52.4667,-20.8633,3739,1307.8,3.7688,34.904,2,34.903,2,273.3,2,11.23,2,17.58,2,0,2,1.18,2,2.033,2,0.98,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,10,    K19,2,19910917,114,52.4667,-20.8633,3739,1614.9,3.527,34.892,2,34.891,2,279.9,2,11.14,2,17.29,2,0,2,1.17,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,605,1,9,    B45,2,19910917,114,52.4667,-20.8633,3739,2219.6,3.4121,34.9319,2,34.932,2,273.3,2,13.19,2,17.29,2,0,2,1.17,2,0.954,2,0.45,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,8,     K7,2,19910917,114,52.4667,-20.8633,3739,2527.3,3.2013,34.9476,2,34.949,2,267.7,2,17.68,2,17.58,2,0,2,1.2,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,605,1,7,    B52,2,19910917,114,52.4667,-20.8633,3739,2833,2.9385,34.9491,2,34.949,2,261.2,2,24.42,2,18.56,2,0,2,1.27,2,0.52,2,0.245,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,6,    B51,2,19910917,114,52.4667,-20.8633,3739,3138.5,2.7656,34.9431,2,34.944,2,257.4,2,29.01,2,19.14,2,0,2,1.32,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,605,1,5,    B49,2,19910917,114,52.4667,-20.8633,3739,3342.5,2.6617,34.9317,2,34.932,2,250.7,2,35.36,2,20.41,2,0,2,1.41,2,0.252,2,0.138,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,4,    B43,2,19910917,114,52.4667,-20.8633,3739,3549.6,2.5648,34.9188,2,34.919,2,244.9,2,41.22,2,21.49,2,0,2,1.48,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,605,1,3,    K30,2,19910917,114,52.4667,-20.8633,3739,3649.7,2.5168,34.912,2,34.913,2,240.6,2,44.05,2,21.98,2,0,2,1.51,2,0.061,2,0.027,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,2,    B46,2,19910917,114,52.4667,-20.8633,3739,3741.4,2.4868,34.907,2,34.908,2,241.3,2,45.62,2,22.27,2,0,2,1.54,2,0.033,2,0.017,2,-999,9,-999,9
      06MT18_1,  A01E,605,1,1,    K31,2,19910917,114,52.4667,-20.8633,3739,3790.7,2.4828,34.9071,2,34.908,2,240.5,2,46.1,2,22.37,2,0,2,1.54,2,0.043,2,0.014,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,4,    B43,2,19910917,2123,52.175,-19.9933,3783,3816.6,2.5118,34.9087,2,34.91,2,240.5,2,45.22,2,22.27,2,0,2,1.55,2,0.048,6,0.02,6,-999,9,-999,9
      06MT18_1,  A01E,608,1,20,    B48,2,19910917,2123,52.175,-19.9933,3783,3817.5,2.5118,34.9084,2,34.91,2,240.8,2,45.22,2,22.27,2,0,2,1.56,2,0.049,2,0.019,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,16,    B53,3,19910917,2123,52.175,-19.9933,3783,3818.6,2.5118,34.9091,2,-999,9,242.8,4,41.32,4,21.29,4,0,2,1.48,4,0.22,3,0.115,3,-999,9,-999,9
      06MT18_1,  A01E,608,1,2,    B46,2,19910917,2123,52.175,-19.9933,3783,3819,2.5118,34.9089,2,34.911,2,240.3,2,45.61,4,22.27,2,0,2,1.54,2,0.04,6,0.02,6,-999,9,-999,9
      06MT18_1,  A01E,608,1,24,    B41,2,19910917,2123,52.175,-19.9933,3783,3819,2.5118,34.9089,2,34.909,2,240.5,2,44.93,4,22.27,2,0,2,1.56,2,0.044,2,0.019,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,14,    B42,2,19910917,2123,52.175,-19.9933,3783,3819.2,2.5128,34.909,2,34.91,2,240.8,2,45.22,2,22.37,2,0,2,1.56,2,0.043,2,0.015,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,6,    B51,2,19910917,2123,52.175,-19.9933,3783,3819.3,2.5118,34.9088,2,34.911,2,240.7,2,45.32,2,22.47,2,0,2,1.56,2,0.05,2,0.021,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,10,    K19,3,19910917,2123,52.175,-19.9933,3783,3820.3,2.5128,34.9085,2,-999,9,241.8,4,41.71,4,21.68,4,0,2,1.5,4,0.225,3,0.116,3,-999,9,-999,9
      06MT18_1,  A01E,608,1,8,     K7,2,19910917,2123,52.175,-19.9933,3783,3820.5,2.5118,34.9095,2,34.91,2,240.6,2,45.32,2,22.66,4,0,2,1.56,2,0.069,2,0.028,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,18,    B40,2,19910917,2123,52.175,-19.9933,3783,3820.6,2.5118,34.9094,2,34.91,2,240.5,2,45.13,2,22.37,2,0,2,1.56,2,0.044,2,0.022,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,12,    B50,2,19910917,2123,52.175,-19.9933,3783,3821,2.5118,34.9093,2,34.91,2,240.6,2,45.13,2,22.27,2,0,2,1.56,2,0.042,2,0.017,2,-999,9,-999,9
      06MT18_1,  A01E,608,1,22,     K3,2,19910917,2123,52.175,-19.9933,3783,3821.2,2.5118,34.9092,2,34.91,2,240.6,2,45.13,2,22.37,2,0,2,1.56,2,0.044,2,0.019,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,23,    K23,2,19910918,345,52.3583,-20.4683,3646,58,12.4045,35.597,2,35.593,2,236.9,2,2.93,2,10.06,2,0.02,2,0.65,2,3.064,2,1.547,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,15,    B39,2,19910918,345,52.3583,-20.4683,3646,979,5.5333,35.0922,2,35.088,2,234.3,2,12.21,2,18.75,2,0,2,1.25,2,1.576,2,0.735,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,14,    B42,2,19910918,345,52.3583,-20.4683,3646,1180.2,4.3753,34.9638,2,-999,5,256.7,2,10.84,3,16.8,3,0.02,3,1.13,3,1.789,2,0.845,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,13,     K9,2,19910918,345,52.3583,-20.4683,3646,1380.4,3.8907,34.9199,2,34.918,2,270.1,2,11.72,2,17.87,2,0,2,1.2,2,1.808,2,0.84,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,12,    B50,2,19910918,345,52.3583,-20.4683,3646,1583.5,3.6469,34.903,2,34.903,2,276.1,2,11.62,2,17.58,2,0,2,1.19,2,1.742,2,0.813,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,11,    B44,2,19910918,345,52.3583,-20.4683,3646,1787.2,3.495,34.8973,2,34.897,2,279.6,2,11.82,2,17.39,2,0,2,1.18,2,1.683,2,0.793,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,9,    B45,2,19910918,345,52.3583,-20.4683,3646,2194.4,3.4121,34.9296,2,34.93,2,274.7,2,13.19,2,17.39,2,0.01,2,1.18,2,1.033,2,0.485,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,8,     K7,2,19910918,345,52.3583,-20.4683,3646,2396.1,3.3172,34.9386,2,34.941,2,272.9,2,13.87,2,17.19,2,0.01,2,1.18,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,609,1,7,    B52,2,19910918,345,52.3583,-20.4683,3646,2698.9,3.1243,34.9499,2,34.951,2,267.4,2,18.46,2,17.78,2,0,2,1.22,2,0.666,2,0.323,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,6,    B51,2,19910918,345,52.3583,-20.4683,3646,3004.2,2.9055,34.9485,2,34.95,2,260.9,2,24.81,2,18.75,2,0,2,1.28,2,0.539,2,0.253,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,5,    B49,2,19910918,345,52.3583,-20.4683,3646,3236.5,2.7546,34.94,2,34.941,2,254.5,2,31.26,2,19.83,2,0,2,1.37,2,0.395,2,0.184,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,4,    B43,2,19910918,345,52.3583,-20.4683,3646,3443.7,2.6377,34.9272,2,34.927,2,247.8,2,37.9,2,21.1,2,0.04,4,1.46,2,0.206,2,0.1,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,3,    K30,2,19910918,345,52.3583,-20.4683,3646,3534,2.6057,34.923,2,34.924,2,246.2,2,39.75,2,21.49,2,0.23,4,1.48,2,0.151,2,0.073,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,2,    B46,2,19910918,345,52.3583,-20.4683,3646,3581.2,2.5877,34.9193,2,34.921,2,245,2,40.83,2,21.68,2,0,2,1.49,2,0.125,2,0.055,2,-999,9,-999,9
      06MT18_1,  A01E,609,1,1,    K31,2,19910918,345,52.3583,-20.4683,3646,3627.5,2.5628,34.9163,2,34.917,2,243.9,2,42,2,22.56,2,0,2,1.51,2,0.096,2,0.049,2,-999,9,-999,9
      06MT18_1,  A01E,610,1,23,    K23,2,19910918,920,52.3367,-20,3308,63.2,12.3086,35.645,2,35.653,2,236.4,2,3.61,2,10.64,2,0.01,2,0.69,2,2.979,2,1.571,2,2188.6,2,-999,9
      06MT18_1,  A01E,610,1,21,     K2,2,19910918,920,52.3367,-20,3308,64.4,12.2766,35.6497,2,35.653,2,236.9,2,3.81,2,10.74,2,0.01,2,0.69,2,2.961,2,1.553,2,2121.9,2,-999,9
      06MT18_1,  A01E,610,1,20,    K15,2,19910918,920,52.3367,-20,3308,104.4,11.5713,35.579,2,35.582,2,241.6,2,4.49,2,11.23,2,0.01,2,0.74,2,-999,9,-999,9,2123.5,2,-999,9
      06MT18_1,  A01E,610,1,19,    B33,2,19910918,920,52.3367,-20,3308,204.8,10.903,35.4892,2,35.498,2,248.4,2,5.17,2,11.72,2,0.01,2,0.77,2,3.093,2,1.572,2,2124.4,2,-999,9
      06MT18_1,  A01E,610,1,18,    K10,2,19910918,920,52.3367,-20,3308,304.1,10.4265,35.413,2,35.417,2,247.9,3,5.96,2,12.69,2,0,2,0.84,2,-999,9,-999,9,2127.8,2,-999,9
      06MT18_1,  A01E,610,1,17,    B34,2,19910918,920,52.3367,-20,3308,401.3,9.8791,35.3383,2,35.342,2,234.7,2,7.13,2,14.35,2,0,2,0.96,2,2.785,2,1.379,2,2137.7,2,-999,9
      06MT18_1,  A01E,610,1,16,    B53,2,19910918,920,52.3367,-20,3308,504.3,8.9849,35.2131,2,35.212,2,232.1,2,8.4,2,16.02,2,0,2,1.05,2,-999,9,-999,9,2144.2,2,-999,9
      06MT18_1,  A01E,610,1,15,    B39,2,19910918,920,52.3367,-20,3308,605,7.937,35.1095,2,35.114,2,223.5,2,10.16,2,17.77,2,0,2,1.18,2,-999,9,-999,9,2155.4,2,-999,9
      06MT18_1,  A01E,610,1,14,    B42,2,19910918,920,52.3367,-20,3308,638.8,7.5943,35.085,2,35.086,2,221.6,2,10.94,2,18.36,2,0,2,1.22,2,2.32,2,1.127,2,2158.1,2,-999,9
      06MT18_1,  A01E,610,1,13,     K9,2,19910918,920,52.3367,-20,3308,685.2,8.5644,35.3358,2,35.339,2,204.4,2,10.45,2,18.16,2,0,2,1.19,2,1.613,2,0.775,2,2165.7,2,-999,9
      06MT18_1,  A01E,610,1,12,    B50,2,19910918,920,52.3367,-20,3308,774,7.0089,35.1478,2,35.149,2,215.3,2,11.62,2,18.95,2,0,2,1.26,2,1.77,2,0.852,2,2168.4,2,-999,9
      06MT18_1,  A01E,610,1,11,    B44,2,19910918,920,52.3367,-20,3308,833.6,7.1857,35.2513,2,35.251,2,211.7,2,11.91,2,19.04,2,0,2,1.25,2,1.452,2,0.679,2,2171.8,2,-999,9
      06MT18_1,  A01E,610,1,9,    B45,2,19910918,920,52.3367,-20,3308,1209.6,4.3163,34.9492,2,34.95,2,258.7,2,12.01,2,18.36,2,0,2,1.24,2,1.885,2,0.891,2,2159,2,-999,9
      06MT18_1,  A01E,610,1,8,     K7,2,19910918,920,52.3367,-20,3308,1509,3.7218,34.8997,2,34.9,2,275.1,2,11.33,2,17.78,2,0,2,1.21,2,2.119,2,0.985,2,2152,2,-999,9
      06MT18_1,  A01E,610,1,7,    B52,2,19910918,920,52.3367,-20,3308,1812.1,3.494,34.8875,2,34.888,2,281.6,2,11.53,2,17.39,2,0,2,1.19,2,1.969,2,0.926,2,2150.6,2,-999,9
      06MT18_1,  A01E,610,1,6,    B51,2,19910918,920,52.3367,-20,3308,2119.3,3.488,34.9148,2,34.915,2,277,2,12.4,2,17.39,2,0,2,1.19,2,1.307,2,0.609,2,2151.1,2,-999,9
      06MT18_1,  A01E,610,1,5,    B49,2,19910918,920,52.3367,-20,3308,2424.7,3.3941,34.9379,2,34.939,2,273.5,2,14.26,2,17.48,2,0,2,1.2,2,0.838,2,0.389,2,2154,2,-999,9
      06MT18_1,  A01E,610,1,4,    B43,2,19910918,920,52.3367,-20,3308,2730.9,3.1643,34.9479,2,34.95,2,267.4,2,18.46,2,18.27,2,0,2,1.22,2,0.754,2,0.344,2,2161,2,-999,9
      06MT18_1,  A01E,610,1,3,    K30,2,19910918,920,52.3367,-20,3308,3028.2,2.8226,34.9381,2,34.938,2,250.3,2,32.82,2,20.32,2,0,2,1.41,2,0.216,2,0.103,2,2183.1,2,-999,9
      06MT18_1,  A01E,610,1,2,    B46,2,19910918,920,52.3367,-20,3308,3231.9,2.7236,34.9305,2,34.931,2,246.5,2,37.41,2,21.1,2,0,2,1.46,2,-999,9,-999,9,2190.7,2,-999,9
      06MT18_1,  A01E,610,1,1,    K31,2,19910918,920,52.3367,-20,3308,3310.8,2.7236,34.9305,2,34.932,2,246.7,2,37.51,2,21.1,3,0,2,1.47,2,0.152,2,0.067,2,2189.7,2,-999,9
      06MT18_1,  A01E,610,1,24,    B41,2,19910918,920,52.3367,-20,3308,3310.8,2.7236,34.9305,2,34.931,2,247.2,2,37.41,2,21.29,2,0,2,1.47,2,0.144,2,0.07,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,23,    K23,3,19910918,1459,52.3367,-19.4117,3600,10.6,15.7782,35.2984,2,-999,9,244.3,4,4.49,4,11.23,4,0.01,4,0.73,4,3.206,2,1.619,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,21,     K2,2,19910918,1459,52.3367,-19.4117,3600,10.7,15.7762,35.2983,2,35.304,2,247.1,2,0.68,2,0.39,2,0.06,2,0.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,20,    K15,2,19910918,1459,52.3367,-19.4117,3600,30.1,15.7812,35.2979,2,35.304,2,246.8,2,0.59,2,0.39,2,0.06,2,0.16,2,2.949,2,1.521,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,18,    K10,2,19910918,1459,52.3367,-19.4117,3600,100,11.7771,35.614,2,35.619,2,240,2,3.71,2,10.74,2,0.02,2,0.69,2,3.204,2,1.622,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,19,    B33,4,19910918,1459,52.3367,-19.4117,3600,100,-999,-999,9,35.619,2,240.1,2,3.71,2,10.54,2,0.02,2,0.69,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,17,    B34,2,19910918,1459,52.3367,-19.4117,3600,200.4,10.876,35.4932,2,35.5,2,247.2,2,4.59,2,11.42,2,0.01,2,0.75,2,3.366,2,1.655,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,16,    B53,2,19910918,1459,52.3367,-19.4117,3600,300.7,10.5094,35.4503,2,35.455,2,247,2,4.78,2,12.11,2,0.01,2,0.78,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,15,    B39,2,19910918,1459,52.3367,-19.4117,3600,400.6,10.3256,35.4401,2,35.444,2,250.3,2,4.78,2,12.01,2,0.01,2,0.79,2,3.249,2,1.635,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,14,    B42,2,19910918,1459,52.3367,-19.4117,3600,598.9,9.2277,35.2846,2,35.286,2,232.6,2,7.52,2,15.13,2,0,2,1,2,2.754,2,1.351,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,13,     K9,2,19910918,1459,52.3367,-19.4117,3600,798.6,8.0439,35.3156,2,35.307,2,204.7,2,10.55,2,18.26,2,0,2,1.2,2,1.876,2,0.864,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,12,    B50,2,19910918,1459,52.3367,-19.4117,3600,1202.5,4.686,34.9727,2,34.974,2,249.9,2,11.33,2,18.26,2,0,2,1.23,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,11,    B44,2,19910918,1459,52.3367,-19.4117,3600,1406.9,4.1025,34.932,2,34.932,2,264.4,2,11.33,2,17.87,2,0,2,1.2,2,1.851,2,0.891,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,10,    K19,2,19910918,1459,52.3367,-19.4117,3600,1606.6,3.7568,34.9035,2,34.903,2,274.4,2,10.94,2,17.58,2,0,2,1.19,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,9,    B45,2,19910918,1459,52.3367,-19.4117,3600,1808,3.5809,34.8914,2,34.891,2,278.8,2,10.84,2,17.39,2,0,2,1.18,2,1.972,2,0.946,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,8,     K7,2,19910918,1459,52.3367,-19.4117,3600,2066.2,3.5779,34.9198,2,34.921,2,274.6,2,12.4,2,17.29,2,0,2,1.18,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,7,    B52,2,19910918,1459,52.3367,-19.4117,3600,2522.4,3.2902,34.9441,2,34.946,2,269.6,2,15.53,2,17.48,2,0,2,1.19,2,0.703,2,0.319,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,6,    B51,2,19910918,1459,52.3367,-19.4117,3600,2827.4,3.0154,34.9504,2,34.951,2,263.6,2,21.39,2,18.07,2,0,2,1.24,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,5,    B49,2,19910918,1459,52.3367,-19.4117,3600,3112.1,2.7346,34.9361,2,34.937,2,250.7,2,33.7,2,20.12,2,0,2,1.4,2,0.236,2,0.098,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,4,    B43,2,19910918,1459,52.3367,-19.4117,3600,3415.2,2.5178,34.9152,2,34.916,2,242.6,2,42.39,2,21.78,2,0,2,1.49,2,0.084,2,0.032,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,3,    K30,2,19910918,1459,52.3367,-19.4117,3600,3552.4,2.4528,34.9051,2,34.907,2,240.8,2,45.52,2,22.27,2,0,2,1.53,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,611,1,2,    B46,2,19910918,1459,52.3367,-19.4117,3600,3602,2.4398,34.9045,2,34.905,2,240.3,2,45.71,2,22.46,2,0,2,1.54,2,0.042,2,0.007,2,-999,9,-999,9
      06MT18_1,  A01E,611,1,1,    K31,2,19910918,1459,52.3367,-19.4117,3600,3654.8,2.4418,34.9026,2,34.904,2,240.3,2,45.91,2,22.46,2,0,2,1.55,2,0.054,2,0.016,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,23,    K23,2,19910918,2103,52.3233,-18.62,4329,12.7,15.998,35.424,2,35.431,2,243.7,2,0.78,2,0.39,2,0.08,2,0.11,2,2.73,2,1.433,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,21,     K2,2,19910918,2103,52.3233,-18.62,4329,33.2,16,35.423,2,35.431,2,243.6,2,0.78,2,0.39,2,0.08,2,0.11,2,2.744,2,1.425,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,19,    B33,4,19910918,2103,52.3233,-18.62,4329,63.4,-999,-999,9,35.566,2,233.5,2,1.95,2,6.83,2,0.13,2,0.47,2,2.95,2,1.533,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,20,    K15,2,19910918,2103,52.3233,-18.62,4329,63.4,13.8721,35.5508,2,35.563,2,234,2,1.95,2,6.74,2,0.14,2,0.46,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,612,1,18,    K10,2,19910918,2103,52.3233,-18.62,4329,205.2,10.7212,35.4654,2,35.473,2,247.5,2,4.98,2,11.52,2,0.01,2,0.73,2,3.03,2,1.558,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,17,    B34,2,19910918,2103,52.3233,-18.62,4329,303.9,10.3536,35.4101,2,35.413,2,244.2,2,5.86,2,12.5,2,0.01,2,0.79,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,612,1,16,    B53,2,19910918,2103,52.3233,-18.62,4329,405,10.3456,35.445,2,35.449,2,248.7,2,5.57,2,12.11,2,0.01,2,0.77,2,3.018,2,1.542,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,15,    B39,2,19910918,2103,52.3233,-18.62,4329,603.1,9.4345,35.3125,2,35.315,2,236,2,7.71,2,14.55,2,0.01,2,0.93,2,2.703,2,1.362,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,14,    B42,2,19910918,2103,52.3233,-18.62,4329,804.3,7.5304,35.1379,2,35.141,2,214.6,2,11.13,2,18.36,2,0.01,2,1.18,2,1.976,2,0.955,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,13,     K9,2,19910918,2103,52.3233,-18.62,4329,1005.8,6.5643,35.1756,2,35.176,2,218.7,2,12.01,2,18.65,2,0.01,2,1.21,2,1.561,2,0.734,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,12,    B50,2,19910918,2103,52.3233,-18.62,4329,1207.2,4.8629,34.9973,2,34.999,2,246,2,11.92,2,18.46,2,0.01,2,1.2,2,1.811,2,0.865,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,11,    B44,2,19910918,2103,52.3233,-18.62,4329,1407.2,4.1435,34.9381,2,34.94,2,263.1,2,11.82,2,18.07,2,0.01,2,1.17,2,1.794,2,0.853,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,10,    K19,2,19910918,2103,52.3233,-18.62,4329,1609.9,3.8018,34.9111,2,34.912,2,272.4,2,11.62,2,17.58,2,0,2,1.15,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,612,1,9,    B45,2,19910918,2103,52.3233,-18.62,4329,1814.7,3.6149,34.9009,2,34.902,2,276.9,2,11.72,2,17.29,2,0.01,2,1.14,2,1.633,2,0.773,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,8,     K7,2,19910918,2103,52.3233,-18.62,4329,2017.8,3.543,34.9134,2,34.915,2,275.6,2,12.4,2,17.29,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,612,1,7,    B52,2,19910918,2103,52.3233,-18.62,4329,2424,3.3092,34.9471,2,34.947,2,267.3,2,17.48,2,17.68,2,0,2,1.18,2,0.568,2,0.275,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,6,    B51,2,19910918,2103,52.3233,-18.62,4329,2830.9,2.9584,34.9493,2,34.951,2,255.1,2,28.13,2,19.44,2,0,2,1.31,2,0.197,2,0.093,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,5,    B49,2,19910918,2103,52.3233,-18.62,4329,3238.3,2.6837,34.9316,2,34.932,2,247.6,2,37.02,2,20.9,2,0,2,1.42,2,0.084,2,0.035,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,4,    B43,2,19910918,2103,52.3233,-18.62,4329,3649.5,2.5328,34.9132,2,34.914,2,242.6,2,43.46,2,21.98,2,0,2,1.48,2,0.034,2,0.024,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,3,    K30,2,19910918,2103,52.3233,-18.62,4329,4041.7,2.5038,34.9033,2,34.906,2,241.1,2,45.71,2,22.27,2,0,2,1.5,2,0.04,2,0.021,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,2,    B46,2,19910918,2103,52.3233,-18.62,4329,4147.8,2.5088,34.9034,2,34.906,2,241.2,2,45.81,2,22.37,2,0,2,1.5,2,0.035,2,0.013,2,-999,9,-999,9
      06MT18_1,  A01E,612,1,1,    K31,2,19910918,2103,52.3233,-18.62,4329,4263.2,2.5198,34.9009,2,34.906,2,241.1,2,46.1,2,22.27,2,0,2,1.51,2,0.052,2,0.017,2,-999,9,-999,9
      06MT18_1,  A01E,613,1,23,    K23,2,19910919,402,52.3317,-17.815,4292,12.3,15.9751,35.4162,2,35.425,2,243,2,0.88,2,0.39,2,0.09,2,0.11,2,2.763,2,1.447,2,2048.1,2,2395,2
      06MT18_1,  A01E,613,1,20,    K15,4,19910919,402,52.3317,-17.815,4292,89.9,-999,-999,9,35.662,2,238.8,2,4,2,10.15,2,0.02,2,0.64,2,3.002,2,1.545,2,-999,9,-999,9
      06MT18_1,  A01E,613,1,19,    B33,2,19910919,402,52.3317,-17.815,4292,89.9,12.0678,35.6566,2,35.662,2,242.3,3,4,2,10.15,2,0.02,2,0.63,2,2.989,2,1.548,2,2122,2,2401,2
      06MT18_1,  A01E,613,1,18,    K10,2,19910919,402,52.3317,-17.815,4292,190.4,11.2537,35.5501,2,35.557,2,244.6,2,4.49,2,10.74,2,0.01,2,0.68,2,-999,9,-999,9,2124.1,2,2393,2
      06MT18_1,  A01E,613,1,17,    B34,2,19910919,402,52.3317,-17.815,4292,391.4,10.4944,35.4542,2,35.458,2,248.3,2,5.17,2,11.81,2,0.01,2,0.76,2,3.156,2,1.574,2,2127.1,2,2381,2
      06MT18_1,  A01E,613,1,16,    B53,2,19910919,402,52.3317,-17.815,4292,591.4,8.924,35.1965,2,35.204,2,226,2,8.98,2,16.02,2,0.01,2,1.04,2,2.52,2,1.264,2,2146.4,2,-999,9
      06MT18_1,  A01E,613,1,15,    B39,2,19910919,402,52.3317,-17.815,4292,792,8.4485,35.2952,2,35.299,2,206,2,10.64,2,17.77,2,0,2,1.14,2,1.706,2,0.829,2,2164.6,2,-999,9
